,평균,평년,서울,부산,대구,광주,대전
2017/04/19,12200,15450,11000,12000,13000,12000,13000
2017/04/20,12200,15343,11000,12000,13000,12000,13000
2017/04/21,11400,15207,11000,11000,12000,12000,11000
2017/04/24,11200,14787,11000,10000,12000,11000,12000
2017/04/25,11400,14733,12000,10000,12000,11000,12000
2017/04/26,11400,14830,12000,10000,12000,11000,12000
2017/04/27,11400,14793,12000,10000,12000,11000,12000
2017/04/28,11000,14500,11000,9000,12000,11000,12000
2017/05/02,10400,13553,10000,9000,12000,11000,10000
2017/05/04,9400,13217,8000,9000,11000,11000,8000
2017/05/08,8000,12560,6000,8000,10000,8000,8000
2017/05/10,9000,12147,8000,9000,11000,8000,9000
2017/05/11,9200,12005,9000,9000,11000,8000,9000
2017/05/12,9000,11942,10000,9000,9000,8000,9000
2017/05/15,10800,11753,12000,9000,9000,12000,12000
2017/05/16,11400,11587,13000,10000,10000,12000,12000
2017/05/17,13000,11573,13000,12000,12000,13000,15000
2017/05/18,13200,11613,13000,13000,12000,13000,15000
2017/05/19,13400,11550,13000,13000,12000,14000,15000
2017/05/22,12600,11563,13000,12000,12000,13000,13000
2017/05/23,12600,11553,13000,12000,12000,13000,13000
2017/05/24,12600,11453,13000,12000,12000,13000,13000
2017/05/25,11200,11293,11000,11000,11000,12000,11000
2017/05/26,10400,11103,11000,11000,10000,10000,10000
2017/05/29,10600,10960,10000,10000,10000,12000,11000
2017/05/30,10000,10893,10000,10000,10000,10000,10000
2017/05/31,10200,10883,9000,10000,10000,10000,12000
2017/06/01,9600,10897,9000,10000,10000,9000,10000
2017/06/02,9600,10973,9000,10000,10000,9000,10000
2017/06/05,10000,11463,9000,10000,10000,9000,12000
2017/06/07,10200,11683,9000,10000,9000,11000,12000
2017/06/08,10200,11800,12000,10000,9000,10000,10000
2017/06/09,12000,11987,14000,11000,9000,12000,14000
2017/06/12,14400,12137,15000,12000,14000,14000,17000
2017/06/13,14200,12287,14000,12000,14000,14000,17000
2017/06/14,13800,12543,13000,11000,14000,14000,17000
2017/06/15,14000,12767,13000,11000,14000,15000,17000
2017/06/16,14600,13013,14000,13000,14000,15000,17000
2017/06/19,13400,13060,12000,13000,14000,14000,14000
2017/06/20,13200,13003,12000,13000,14000,13000,14000
2017/06/21,12600,13093,10000,12000,14000,13000,14000
2017/06/22,12200,13170,10000,12000,13000,13000,13000
2017/06/23,11600,12933,10000,10000,13000,12000,13000
2017/06/26,11000,12273,10000,10000,13000,12000,10000
2017/06/27,10800,11987,10000,10000,13000,11000,10000
2017/06/28,11600,11577,11000,11000,13000,11000,12000
2017/06/29,11400,11337,11000,11000,12000,11000,12000
2017/06/30,13400,11247,13000,12000,15000,12000,15000
2017/07/03,14800,10863,16000,13000,15000,15000,15000
2017/07/04,15400,10973,16000,14000,16000,15000,16000
2017/07/05,15600,10947,16000,14000,16000,15000,17000
2017/07/06,15400,10920,15000,14000,16000,15000,17000
2017/07/07,16200,10900,15000,16000,16000,16000,18000
2017/07/10,18400,11093,16000,18000,18000,20000,20000
2017/07/11,19200,11897,18000,18000,18000,20000,22000
2017/07/12,20000,12883,21000,19000,18000,20000,22000
2017/07/13,22000,13403,26000,20000,20000,20000,24000
2017/07/14,22000,13450,26000,20000,20000,20000,24000
2017/07/17,22400,14987,27000,20000,20000,20000,25000
2017/07/18,24400,15077,25000,22000,25000,25000,25000
2017/07/19,24800,14663,22000,25000,25000,26000,26000
2017/07/20,25400,14347,25000,25000,25000,26000,26000
2017/07/21,25400,14213,25000,25000,25000,26000,26000
2017/07/24,23000,13633,20000,20000,25000,24000,26000
2017/07/25,22600,13327,20000,18000,25000,24000,26000
2017/07/26,23000,13097,20000,20000,25000,24000,26000
2017/07/27,23400,12957,24000,20000,24000,23000,26000
2017/07/28,23800,13093,26000,20000,24000,23000,26000
2017/07/31,25400,15303,32000,22000,24000,23000,26000
2017/08/01,26200,16150,32000,24000,25000,24000,26000
2017/08/02,27200,16803,34000,26000,26000,24000,26000
2017/08/03,29200,18330,34000,28000,30000,24000,30000
2017/08/04,30200,19353,34000,28000,30000,28000,31000
2017/08/07,29400,19457,26000,30000,32000,30000,29000
2017/08/08,28200,18783,26000,26000,32000,28000,29000
2017/08/09,26400,18307,23000,22000,30000,28000,29000
2017/08/10,25600,17183,23000,22000,30000,28000,25000
2017/08/11,24000,16270,22000,22000,25000,26000,25000
2017/08/14,23000,14710,20000,21000,25000,26000,23000
2017/08/16,24000,14757,20000,20000,25000,28000,27000
2017/08/17,27200,15053,27000,24000,25000,30000,30000
2017/08/18,28000,15180,30000,24000,25000,30000,31000
2017/08/21,29200,16120,27000,26000,30000,32000,31000
2017/08/22,29200,16093,25000,26000,30000,32000,33000
2017/08/23,29800,16150,27000,28000,30000,31000,33000
2017/08/24,32400,16377,32000,29000,30000,33000,38000
2017/08/25,33600,17353,32000,30000,35000,33000,38000
2017/08/28,38200,20827,38000,32000,40000,40000,41000
2017/08/29,46600,22240,48000,40000,45000,44000,56000
2017/08/30,54600,24213,60000,45000,50000,54000,64000
2017/08/31,58000,25773,60000,55000,55000,56000,64000
2017/09/01,58600,26387,60000,58000,55000,56000,64000
2017/09/04,49000,26803,40000,50000,55000,50000,50000
2017/09/05,44400,26133,37000,47000,50000,45000,43000
2017/09/06,38600,26203,30000,43000,45000,43000,32000
2017/09/07,38200,26480,30000,43000,45000,43000,30000
2017/09/08,35200,26787,25000,40000,40000,43000,28000
2017/09/11,29600,27490,20000,30000,40000,33000,25000
2017/09/12,25000,25963,18000,22000,30000,30000,25000
2017/09/13,22600,24867,20000,18000,27000,25000,23000
2017/09/14,23200,24393,23000,18000,27000,23000,25000
2017/09/15,22800,24353,23000,18000,27000,22000,24000
2017/09/18,20400,23183,20000,18000,20000,20000,24000
2017/09/19,21600,22767,21000,20000,20000,22000,25000
2017/09/20,21200,21980,21000,20000,20000,20000,25000
2017/09/21,21200,20983,21000,20000,20000,20000,25000
2017/09/22,23000,20677,21000,20000,25000,25000,24000
2017/09/25,22000,17993,18000,20000,25000,25000,22000
2017/09/26,20000,17297,17000,19000,20000,22000,22000
2017/09/27,17000,16563,14000,17000,18000,18000,18000
2017/09/28,14800,16107,12000,16000,13000,16000,17000
2017/09/29,14200,16333,12000,15000,13000,15000,16000
2017/10/10,11800,13667,9000,13000,13000,13000,11000
2017/10/11,11000,13877,9000,11000,12000,12000,11000
2017/10/12,11600,14017,11000,11000,12000,12000,12000
2017/10/13,12000,14137,12000,11000,12000,12000,13000
2017/10/16,12600,16253,14000,12000,12000,12000,13000
2017/10/17,15200,16987,16000,15000,15000,15000,15000
2017/10/18,16600,17433,15000,15000,20000,15000,18000
2017/10/19,16400,17307,15000,15000,20000,15000,17000
2017/10/20,16000,16627,14000,14000,20000,15000,17000
2017/10/23,15800,15850,14000,14000,20000,16000,15000
2017/10/24,15000,16127,12000,14000,18000,15000,16000
2017/10/25,14200,16340,12000,14000,15000,14000,16000
2017/10/26,14400,16597,13000,14000,15000,14000,16000
2017/10/27,14400,16943,13000,14000,15000,14000,16000
2017/10/30,14400,17383,13000,14000,15000,14000,16000
2017/10/31,14400,17847,13000,14000,15000,14000,16000
2017/11/01,15200,18280,13000,15000,16000,16000,16000
2017/11/02,15000,18597,13000,14000,16000,16000,16000
2017/11/03,14200,19210,13000,14000,15000,15000,14000
2017/11/06,14000,21243,13000,13000,14000,15000,15000
2017/11/07,14400,21483,13000,13000,15000,16000,15000
2017/11/08,14060,21563,13000,13000,15000,15000,14300
2017/11/09,14200,21417,13000,13000,15000,15000,15000
2017/11/10,13800,21090,12000,13000,15000,14000,15000
2017/11/13,13400,20777,11000,13000,15000,13000,15000
2017/11/14,13000,20710,11000,13000,15000,12000,14000
2017/11/15,12000,20320,12000,12000,13000,11000,12000
2017/11/16,12200,20197,12000,12000,13000,11000,13000
2017/11/17,12400,20280,12000,12000,12000,12000,14000
2017/11/20,13000,20937,12000,13000,13000,13000,14000
2017/11/21,13400,20957,12000,13000,13000,14000,15000
2017/11/22,13400,20943,12000,13000,14000,14000,14000
2017/11/23,13200,21267,12000,13000,14000,13000,14000
2017/11/24,13400,21613,12000,13000,14000,14000,14000
2017/11/27,13400,21187,12000,13000,14000,14000,14000
2017/11/28,13200,21053,12000,13000,14000,13000,14000
2017/11/29,13000,20907,12000,13000,14000,13000,13000
2017/11/30,13000,20870,12000,13000,14000,13000,13000
2017/12/04,12800,21507,12000,13000,13000,13000,13000
2017/12/05,12800,21893,12000,13000,13000,12000,14000
2017/12/06,13000,22393,12000,13000,13000,13000,14000
2017/12/07,14200,22553,14000,14000,14000,14000,15000
2017/12/08,15400,22763,16000,16000,15000,15000,15000
2017/12/11,16400,23347,16000,18000,17000,15000,16000
2017/12/12,16400,23667,16000,18000,17000,15000,16000
2017/12/13,16400,23813,16000,18000,17000,15000,16000
2017/12/14,18600,23813,16000,20000,16000,18000,23000
2017/12/15,20800,24110,20000,20000,20000,20000,24000
2017/12/18,23400,25800,24000,22000,20000,23000,28000
2017/12/19,24800,26263,24000,23000,25000,24000,28000
2017/12/20,24800,26513,24000,23000,25000,24000,28000
2017/12/21,23400,26570,24000,23000,20000,23000,27000
2017/12/22,22800,26507,22000,22000,20000,23000,27000
2017/12/26,21400,25897,21000,20000,18000,21000,27000
2017/12/27,20800,25793,21000,20000,18000,20000,25000
2017/12/28,21000,26000,21000,20000,20000,20000,24000
2017/12/29,22800,26067,21000,21000,25000,22000,25000
2018/01/02,22800,25410,21000,20000,25000,23000,25000
2018/01/03,22800,25270,22000,20000,25000,23000,24000
2018/01/04,23400,25327,23000,22000,25000,23000,24000
2018/01/05,23600,25560,23000,22000,25000,23000,25000
2018/01/08,26200,26290,28000,24000,27000,25000,27000
2018/01/09,26800,26493,28000,24000,25000,27000,30000
2018/01/10,28400,26837,28000,24000,30000,29000,31000
2018/01/11,28600,26923,28000,25000,30000,29000,31000
2018/01/12,31800,26893,30000,26000,35000,35000,33000
2018/01/15,33400,29033,33000,31000,35000,35000,33000
2018/01/16,34400,29690,33000,31000,35000,35000,38000
2018/01/17,34600,29930,33000,32000,35000,35000,38000
2018/01/18,34600,30193,33000,32000,35000,35000,38000
2018/01/19,34600,30637,33000,32000,35000,35000,38000
2018/01/22,34200,32193,33000,32000,35000,35000,36000
2018/01/23,34600,32447,33000,32000,35000,35000,38000
2018/01/24,34200,32503,33000,32000,35000,33000,38000
2018/01/25,32200,32897,30000,30000,33000,30000,38000
2018/01/26,31800,33093,30000,30000,33000,30000,36000
2018/01/29,32600,33427,32000,30000,35000,30000,36000
2018/01/30,33600,33930,32000,32000,35000,32000,37000
2018/01/31,33600,34110,32000,32000,35000,32000,37000
2018/02/01,33600,34110,32000,32000,35000,32000,37000
2018/02/02,35200,34453,35000,32000,35000,35000,39000
2018/02/05,37800,34333,38000,36000,38000,37000,40000
2018/02/06,39200,34120,40000,38000,40000,37000,41000
2018/02/07,37200,34310,38000,36000,35000,35000,42000
2018/02/08,36200,34157,36000,36000,35000,35000,39000
2018/02/09,37400,34030,38000,37000,36000,36000,40000
2018/02/12,37400,33067,38000,37000,36000,36000,40000
2018/02/13,36600,31987,35000,36000,36000,36000,40000
2018/02/14,37200,31397,37000,36000,36000,37000,40000
2018/02/19,31200,28773,30000,31000,30000,32000,33000
2018/02/20,29400,28277,27000,30000,30000,30000,30000
2018/02/21,27600,28370,25000,27000,27000,29000,30000
2018/02/22,25800,28247,23000,25000,25000,27000,29000
2018/02/23,25600,27870,23000,25000,25000,26000,29000
2018/02/26,25400,26027,26000,25000,25000,25000,26000
2018/02/27,25200,25947,24000,25000,25000,25000,27000
2018/02/28,25000,25810,24000,25000,25000,24000,27000
2018/03/02,25400,25893,26000,25000,25000,24000,27000
2018/03/05,27400,25900,29000,28000,30000,24000,26000
2018/03/06,27400,25867,27000,28000,28000,27000,27000
2018/03/07,27800,25877,27000,28000,27000,28000,29000
2018/03/08,28400,25810,30000,28000,27000,28000,29000
2018/03/09,33200,25907,38000,32000,28000,29000,39000
2018/03/12,35000,25550,36000,35000,33000,32000,39000
2018/03/13,36200,25217,36000,36000,34000,36000,39000
2018/03/14,36400,24927,36000,36000,36000,37000,37000
2018/03/15,34200,24693,34000,31000,35000,36000,35000
2018/03/16,33400,24540,34000,31000,33000,35000,34000
2018/03/19,29600,24043,28000,27000,30000,33000,30000
2018/03/20,27000,23700,27000,24000,25000,30000,29000
2018/03/21,27000,23310,27000,25000,27000,28000,28000
2018/03/22,28400,23023,30000,26000,25000,30000,31000
2018/03/23,31200,22553,35000,28000,28000,33000,32000
2018/03/26,30800,20790,33000,28000,28000,31000,34000
2018/03/27,29800,20457,30000,28000,27000,30000,34000
2018/03/28,28400,20033,26000,28000,27000,28000,33000
2018/03/29,27000,19620,24000,26000,26000,28000,31000
2018/03/30,26200,19023,24000,23000,26000,26000,32000
2018/04/02,20400,17733,20000,20000,21000,20000,21000
2018/04/03,18800,17720,20000,18000,18000,18000,20000
2018/04/04,18200,17563,18000,17000,18000,18000,20000
2018/04/05,18000,17337,18000,16000,18000,18000,20000
2018/04/06,19600,17507,20000,18000,20000,19000,21000
2018/04/09,19200,18760,20000,18000,18000,18000,22000
2018/04/10,20600,18440,21000,20000,20000,20000,22000
2018/04/11,21800,17840,20000,20000,24000,22000,23000
2018/04/12,21800,17533,20000,20000,24000,21000,24000
2018/04/13,19800,17433,20000,20000,18000,19000,22000
2018/04/16,18400,16007,18000,18000,17000,18000,21000
2018/04/17,19400,15620,18000,18000,20000,20000,21000
2018/04/18,18600,15253,18000,18000,18000,19000,20000
2018/04/19,19800,14890,18000,18000,21000,20000,22000
2018/04/20,21000,14747,20000,19000,22000,21000,23000
2018/04/23,19000,14107,18000,18000,20000,20000,19000
2018/04/24,18800,13960,17000,18000,19000,19000,21000
2018/04/25,18200,13813,17000,18000,18000,18000,20000
2018/04/26,18000,13803,17000,18000,18000,18000,19000
2018/04/27,18400,13650,20000,18000,18000,17000,19000
2018/04/30,18800,12820,20000,18000,19000,19000,18000
2018/05/02,16800,12550,16000,16000,17000,17000,18000
2018/05/03,16400,12350,16000,15000,17000,16000,18000
2018/05/04,15700,12187,15000,15000,15500,15000,18000
2018/05/08,15700,11690,15000,15000,15500,15000,18000
2018/05/09,16400,11613,16000,16000,16000,16000,18000
2018/05/10,16800,11440,16000,16000,18000,16000,18000
2018/05/11,17000,11365,16000,16000,18000,17000,18000
2018/05/14,16400,11343,14000,16000,18000,17000,17000
2018/05/15,16200,11257,15000,16000,18000,15000,17000
2018/05/16,16200,11307,15000,16000,18000,15000,17000
2018/05/17,15600,11467,15000,16000,15000,15000,17000
2018/05/18,15600,11587,15000,15000,16000,15000,17000
2018/05/21,18000,11543,20000,17000,16000,16000,21000
2018/05/23,24200,11580,28000,24000,22000,17000,30000
2018/05/24,24200,11507,25000,24000,22000,20000,30000
2018/05/25,27600,11433,25000,24000,32000,27000,30000
2018/05/28,24800,10947,25000,20000,28000,25000,26000
2018/05/29,24800,10973,25000,20000,28000,25000,26000
2018/05/30,24800,10987,25000,20000,28000,25000,26000
2018/05/31,19800,11003,20000,18000,23000,20000,18000
2018/06/01,18400,11003,16000,18000,23000,17000,18000
2018/06/04,15600,11417,14000,15000,18000,15000,16000
2018/06/05,15600,11543,15000,15000,18000,14000,16000
2018/06/07,14600,11813,14000,14000,17000,13000,15000
2018/06/08,13600,12187,12000,13000,16000,12000,15000
2018/06/11,12800,13017,12000,12000,14000,12000,14000
2018/06/12,12800,12910,12000,12000,14000,12000,14000
2018/06/14,13800,13657,16000,12000,13000,13000,15000
2018/06/15,14400,13860,16000,12000,13000,15000,16000
2018/06/18,13400,14140,14000,12000,13000,15000,13000
2018/06/19,12800,13727,12000,12000,13000,14000,13000
2018/06/20,12400,13503,11000,12000,13000,13000,13000
2018/06/21,11700,13510,11000,12000,11500,11000,13000
2018/06/22,12000,13427,11000,12000,12000,12000,13000
2018/06/25,11400,12687,11000,10000,12000,12000,12000
2018/06/26,11200,12780,11000,10000,12000,12000,11000
2018/06/27,11800,12600,11000,10000,13000,12000,13000
2018/06/28,11800,12387,11000,10000,13000,12000,13000
2018/06/29,11000,12400,10000,9000,12000,11000,13000
2018/07/02,11600,12533,11000,10000,12000,12000,13000
2018/07/03,12400,12290,13000,12000,12000,12000,13000
2018/07/04,14600,12373,15000,15000,15000,14000,14000
2018/07/05,14200,12533,13000,13000,15000,14000,16000
2018/07/06,14600,12767,13000,13000,15000,15000,17000
2018/07/09,15600,12873,15000,15000,16000,17000,15000
2018/07/10,18000,12923,17000,17000,21000,20000,15000
2018/07/11,17800,13630,15000,17000,21000,20000,16000
2018/07/12,16000,14590,13000,17000,17000,17000,16000
2018/07/13,16000,14990,13000,17000,17000,16000,17000
2018/07/16,13000,16603,10000,14000,15000,12000,14000
2018/07/17,11400,17587,10000,12000,12000,11000,12000
2018/07/18,11000,17850,10000,11000,12000,11000,11000
2018/07/19,10600,17543,10000,11000,10000,12000,10000
2018/07/20,10000,17223,10000,10000,9000,10000,11000
2018/07/23,9400,16387,9000,9000,10000,9000,10000
2018/07/24,9400,16167,9000,9000,10000,11000,8000
2018/07/25,8600,15927,9000,8000,9000,9000,8000
2018/07/26,8000,15843,8000,8000,9000,8000,7000
2018/07/27,7932,15890,8000,8000,8000,8000,7660
2018/07/30,9132,17877,9000,9000,8000,12000,7660
2018/07/31,9932,19323,10000,9000,9000,12000,9660
2018/08/01,10600,20153,12000,10000,9000,12000,10000
2018/08/02,13800,20583,13000,12000,18000,14000,12000
2018/08/03,16800,22233,20000,13000,18000,18000,15000
2018/08/06,17200,23580,20000,13000,18000,17000,18000
2018/08/07,18800,22640,22000,14000,18000,20000,20000
2018/08/08,18600,21523,23000,15000,18000,18000,19000
2018/08/09,19000,20777,20000,15000,19000,23000,18000
2018/08/10,20400,19370,23000,17000,20000,24000,18000
2018/08/13,20200,17127,20000,18000,22000,22000,19000
2018/08/14,19400,16873,20000,18000,18000,20000,21000
2018/08/16,21400,16843,22000,18000,18000,25000,24000
2018/08/17,21600,16753,24000,17000,17000,27000,23000
2018/08/20,23600,16533,25000,20000,20000,29000,24000
2018/08/21,24000,16160,25000,20000,22000,29000,24000
2018/08/22,27000,16093,25000,25000,30000,30000,25000
2018/08/23,28800,16150,25000,27000,33000,32000,27000
2018/08/24,30800,16377,28000,29000,33000,34000,30000
2018/08/27,25800,20133,27000,24000,22000,29000,27000
2018/08/28,24200,20827,27000,22000,20000,27000,25000
2018/08/29,27400,22240,27000,28000,24000,29000,29000
2018/08/30,29000,24213,30000,28000,26000,30000,31000
2018/08/31,30600,25773,30000,30000,26000,32000,35000
2018/09/03,34200,26867,28000,32000,38000,36000,37000
2018/09/04,36400,26893,30000,33000,38000,39000,42000
2018/09/05,38800,26200,33000,35000,40000,42000,44000
2018/09/06,40800,25977,38000,35000,42000,45000,44000
2018/09/07,43000,25827,41000,38000,43000,48000,45000
2018/09/10,47400,25563,41000,45000,55000,46000,50000
2018/09/11,47600,24413,38000,45000,55000,50000,50000
2018/09/12,43400,22870,33000,41000,50000,48000,45000
2018/09/13,39600,21680,28000,40000,50000,40000,40000
2018/09/14,34400,21010,25000,34000,43000,35000,35000
2018/09/17,28000,19880,21000,27000,30000,30000,32000
2018/09/18,25000,19530,18000,25000,30000,25000,27000
2018/09/19,24000,19380,20000,23000,30000,23000,24000
2018/09/20,23600,19393,22000,23000,26000,23000,24000
2018/09/21,21400,19397,18000,22000,23000,22000,22000
2018/09/27,19800,15043,15000,22000,23000,20000,19000
2018/09/28,17200,14187,13000,17000,19000,18000,19000
2018/10/01,15400,12903,13000,15000,15000,17000,17000
2018/10/02,14600,12770,13000,15000,15000,16000,14000
2018/10/04,15600,12653,13000,16000,18000,17000,14000
2018/10/05,16600,12597,13000,17000,18000,18000,17000
2018/10/08,15400,13270,13000,16000,18000,15000,15000
2018/10/10,14400,13423,14000,14000,15000,14000,15000
2018/10/11,15000,13703,14000,14000,18000,14000,15000
2018/10/12,15400,13843,14000,14000,17000,16000,16000
2018/10/15,15600,15323,14000,15000,18000,16000,15000
2018/10/16,17000,16227,17000,17000,18000,17000,16000
2018/10/17,16800,17213,15000,17000,18000,18000,16000
2018/10/18,17800,17913,15000,17000,20000,19000,18000
2018/10/19,19000,17933,18000,17000,20000,20000,20000
2018/10/22,20000,16090,18000,18000,21000,22000,21000
2018/10/23,20400,15970,18000,19000,22000,23000,20000
2018/10/24,20200,15900,18000,19000,23000,21000,20000
2018/10/25,19400,15620,18000,19000,22000,20000,18000
2018/10/26,19600,15490,18000,19000,21000,18000,22000
2018/10/29,20600,15840,21000,20000,21000,19000,22000
2018/10/30,23000,16013,27000,21000,22000,21000,24000
2018/10/31,26000,16220,29000,23000,26000,23000,29000
2018/11/01,29000,16287,29000,28000,29000,28000,31000
2018/11/02,29200,16347,29000,28000,29000,29000,31000
2018/11/05,30600,18153,27000,28000,35000,30000,33000
2018/11/06,28200,18533,25000,28000,28000,30000,30000
2018/11/07,25600,18683,23000,25000,24000,28000,28000
2018/11/08,23200,18653,20000,22000,24000,25000,25000
2018/11/09,23000,18403,22000,22000,24000,24000,23000
2018/11/12,24400,17857,22000,24000,24000,25000,27000
2018/11/13,24000,18043,22000,24000,23000,24000,27000
2018/11/14,25800,18017,22000,27000,27000,26000,27000
2018/11/15,26200,17670,24000,27000,27000,26000,27000
2018/11/16,25000,17530,24000,25000,26000,25000,25000
2018/11/19,25000,17843,22000,25000,26000,26000,26000
2018/11/20,22800,18070,20000,22000,26000,22000,24000
2018/11/21,22400,18020,20000,22000,24000,22000,24000
2018/11/22,23000,17967,20000,22000,25000,24000,24000
2018/11/23,22400,17983,20000,22000,23000,23000,24000
2018/11/26,23400,17373,23000,23000,23000,24000,24000
2018/11/27,24000,17320,23000,23000,25000,25000,24000
2018/11/28,23800,17347,23000,22000,25000,25000,24000
2018/11/29,23600,17507,23000,22000,25000,24000,24000
2018/11/30,22800,17687,23000,21000,23000,23000,24000
2018/12/03,22400,18413,23000,21000,23000,22000,23000
2018/12/04,22200,18720,21000,21000,23000,23000,23000
2018/12/05,22800,19000,21000,21000,23000,24000,25000
2018/12/06,22800,19233,22000,21000,23000,23000,25000
2018/12/10,21400,19690,22000,20000,21000,21000,23000
2018/12/11,21400,19973,22000,20000,21000,21000,23000
2018/12/12,21400,20600,22000,20000,21000,21000,23000
2018/12/13,23000,21140,25000,21000,23000,23000,23000
2018/12/14,25000,21523,28000,24000,24000,24000,25000
2018/12/17,24600,23370,26000,24000,24000,24000,25000
2018/12/18,24800,24167,26000,24000,24000,24000,26000
2018/12/19,24800,24887,26000,24000,24000,24000,26000
2018/12/20,23800,25300,26000,23000,23000,23000,24000
2018/12/21,25000,25303,26000,23000,24000,24000,28000
2018/12/24,23800,24747,24000,23000,22000,22000,28000
2018/12/26,23600,24617,24000,22000,24000,23000,25000
2018/12/27,24000,24787,24000,22000,22000,24000,28000
2018/12/28,23600,25017,22000,22000,22000,24000,28000
2018/12/31,23400,24603,24000,22000,22000,24000,25000
2019/01/02,23600,24483,24000,22000,22000,25000,25000
2019/01/03,22400,24437,24000,20000,20000,23000,25000
2019/01/04,22400,24703,24000,20000,20000,23000,25000
2019/01/07,23200,25477,25000,21000,20000,23000,27000
2019/01/08,23800,25750,25000,21000,21000,25000,27000
2019/01/09,23600,26133,25000,21000,20000,25000,27000
2019/01/10,23800,26730,25000,21000,21000,25000,27000
2019/01/11,24200,27230,25000,21000,23000,25000,27000
2019/01/14,24800,29430,25000,23000,24000,25000,27000
2019/01/15,26000,30470,27000,23000,24000,27000,29000
2019/01/16,25000,31317,25000,23000,24000,26000,27000
2019/01/17,25000,31737,25000,23000,24000,26000,27000
2019/01/18,25200,32027,25000,23000,24000,25000,29000
2019/01/21,26400,33063,27000,25000,25000,26000,29000
2019/01/22,26800,33350,27000,25000,26000,27000,29000
2019/01/23,27200,33410,27000,25000,25000,27000,32000
2019/01/24,27200,33253,27000,24000,25000,28000,32000
2019/01/25,27200,33137,27000,25000,25000,29000,30000
2019/01/28,27400,33130,27000,25000,25000,30000,30000
2019/01/29,26600,33067,27000,25000,25000,28000,28000
2019/01/30,25600,33410,25000,25000,25000,27000,26000
2019/01/31,24400,33790,25000,24000,22000,25000,26000
2019/02/01,25200,34137,25000,24000,25000,26000,26000
2019/02/07,25000,33903,25000,24000,24000,26000,26000
2019/02/08,23600,33817,23000,24000,21000,24000,26000
2019/02/11,22400,33497,23000,21000,22000,22000,24000
2019/02/12,20600,32813,23000,19000,18000,20000,23000
2019/02/13,19800,32000,22000,19000,18000,19000,21000
2019/02/14,20000,31707,22000,19000,18000,20000,21000
2019/02/15,21000,31510,22000,20000,19000,21000,23000
2019/02/18,21000,30603,22000,18000,19000,22000,24000
2019/02/19,20800,30190,22000,18000,20000,21000,23000
2019/02/20,19800,29570,22000,18000,19000,20000,20000
2019/02/21,20400,28877,22000,18000,19000,21000,22000
2019/02/22,20400,28313,22000,18000,19000,21000,22000
2019/02/25,19400,26020,20000,18000,19000,20000,20000
2019/02/26,19000,25733,18000,18000,18000,18000,23000
2019/02/27,18600,25667,18000,20000,18000,17000,20000
2019/02/28,18800,25677,18000,20000,18000,18000,20000
2019/03/04,19200,26040,20000,19000,17000,20000,20000
2019/03/05,19800,26047,20000,19000,18000,21000,21000
2019/03/06,18400,26133,18000,17000,17000,19000,21000
2019/03/07,18600,26623,18000,17000,17000,19000,22000
2019/03/08,18000,26960,18000,16000,17000,18000,21000
2019/03/11,17200,27040,18000,16000,16000,17000,19000
2019/03/12,17800,26877,18000,16000,17000,17000,21000
2019/03/13,18400,26783,19000,17000,18000,18000,20000
2019/03/14,17800,26660,19000,17000,18000,17000,18000
2019/03/15,18200,26710,19000,17000,18000,17000,20000
2019/03/18,18600,26613,19000,17000,18000,18000,21000
2019/03/19,17600,26643,18000,17000,18000,17000,18000
2019/03/20,17800,26230,18000,17000,17000,18000,19000
2019/03/21,18000,25643,18000,17000,17000,19000,19000
2019/03/22,17000,25233,16000,17000,16000,18000,18000
2019/03/25,16000,22773,16000,16000,15000,16000,17000
2019/03/26,15600,21923,16000,15000,15000,15000,17000
2019/03/27,15600,21430,16000,15000,15000,15000,17000
2019/03/28,15600,20793,16000,15000,15000,15000,17000
2019/03/29,15000,20267,15000,14000,15000,15000,16000
2019/04/01,14400,18680,14000,14000,15000,14000,15000
2019/04/02,13800,18573,14000,14000,14000,13000,14000
2019/04/03,13600,18400,14000,14000,14000,13000,13000
2019/04/04,13800,17910,13000,14000,14000,13000,15000
2019/04/05,14200,17657,13000,14000,14000,14000,16000
2019/04/08,13600,19130,13000,13000,14000,14000,14000
2019/04/09,13400,19560,13000,13000,14000,13000,14000
2019/04/10,13000,19573,12000,13000,14000,13000,13000
2019/04/11,13000,19080,12000,13000,14000,13000,13000
2019/04/12,13400,18813,12000,13000,14000,14000,14000
2019/04/15,13200,17723,13000,13000,13000,13000,14000
2019/04/16,13400,17193,13000,13000,13000,14000,14000
2019/04/17,12800,16793,13000,12000,13000,13000,13000
2019/04/18,13000,16620,13000,12000,13000,13000,14000
2019/04/19,12800,16457,12000,12000,13000,13000,14000
2019/04/22,11600,15763,11000,11000,12000,12000,12000
2019/04/23,11200,15387,11000,11000,12000,11000,11000
2019/04/24,11200,15080,11000,11000,12000,11000,11000
2019/04/25,10400,14737,10000,11000,11000,10000,10000
2019/04/26,11400,14657,10000,11000,13000,12000,11000
2019/04/29,11400,13547,12000,11000,12000,11000,11000
2019/04/30,12400,13193,13000,12000,13000,12000,12000
2019/05/02,14200,12923,13000,14000,16000,13000,15000
2019/05/03,15000,12867,13000,14000,16000,15000,17000
2019/05/07,13800,12470,12000,13000,15000,14000,15000
2019/05/08,12600,12377,11000,12000,13000,13000,14000
2019/05/09,12400,12220,11000,12000,13000,13000,13000
