,평균,평년,서울,,,,부산,,,,대구,,,,광주,,,,대전,,,
2009/Unnamed: 1,,,봄,여름(고랭지),가을,월동,봄,여름(고랭지),가을,월동,봄,여름(고랭지),가을,월동,봄,여름(고랭지),가을,월동,봄,여름(고랭지),가을,월동
2010/02/01,5800,3785,0,0,0,6000,0,0,0,6000,0,0,0,6000,0,0,0,5500,0,0,0,5500
2010/02/02,6400,4526,0,0,0,7000,0,0,0,7000,0,0,0,6000,0,0,0,6000,0,0,0,6000
2010/02/03,6800,3910,0,0,0,7500,0,0,0,7000,0,0,0,7000,0,0,0,6500,0,0,0,6000
2010/02/04,7000,3979,0,0,0,7500,0,0,0,7000,0,0,0,8000,0,0,0,6500,0,0,0,6000
2010/02/05,7200,3953,0,0,0,8000,0,0,0,7000,0,0,0,8000,0,0,0,7000,0,0,0,6000
2010/02/08,7700,3992,0,0,0,8000,0,0,0,7000,0,0,0,8000,0,0,0,8500,0,0,0,7000
2010/02/09,8000,3996,0,0,0,8500,0,0,0,7500,0,0,0,8000,0,0,0,8500,0,0,0,7500
2010/02/10,7900,4001,0,0,0,8000,0,0,0,7500,0,0,0,8000,0,0,0,8500,0,0,0,7500
2010/02/11,7900,3989,0,0,0,8000,0,0,0,8000,0,0,0,8000,0,0,0,8000,0,0,0,7500
2010/02/12,8400,3823,0,0,0,10000,0,0,0,8000,0,0,0,8000,0,0,0,8000,0,0,0,8000
2010/02/16,8000,3876,0,0,0,8000,0,0,0,8000,0,0,0,8000,0,0,0,8000,0,0,0,8000
2010/02/17,8400,3912,0,0,0,8000,0,0,0,8500,0,0,0,9000,0,0,0,8500,0,0,0,8000
2010/02/18,8300,3939,0,0,0,8000,0,0,0,8500,0,0,0,8500,0,0,0,8500,0,0,0,8000
2010/02/19,8900,3957,0,0,0,10000,0,0,0,8500,0,0,0,8500,0,0,0,8500,0,0,0,9000
2010/02/22,9000,3906,0,0,0,9000,0,0,0,9000,0,0,0,8500,0,0,0,8500,0,0,0,10000
2010/02/23,9000,3901,0,0,0,9500,0,0,0,8500,0,0,0,8500,0,0,0,8500,0,0,0,10000
2010/02/24,8800,3929,0,0,0,9000,0,0,0,8500,0,0,0,8500,0,0,0,8000,0,0,0,10000
2010/02/25,9000,3972,0,0,0,10000,0,0,0,8500,0,0,0,8500,0,0,0,8000,0,0,0,10000
2010/02/26,9100,4016,0,0,0,10000,0,0,0,9000,0,0,0,8500,0,0,0,8000,0,0,0,10000
2010/03/02,9100,4241,0,0,0,11000,0,0,0,8500,0,0,0,9000,0,0,0,8000,0,0,0,9000
2010/03/03,9300,4328,0,0,0,11000,0,0,0,9000,0,0,0,9000,0,0,0,8500,0,0,0,9000
2010/03/04,9800,4412,0,0,0,12000,0,0,0,9000,0,0,0,10000,0,0,0,9000,0,0,0,9000
2010/03/05,10000,4458,0,0,0,12000,0,0,0,9000,0,0,0,10000,0,0,0,10000,0,0,0,9000
2010/03/08,9800,4470,0,0,0,11000,0,0,0,9000,0,0,0,10000,0,0,0,10000,0,0,0,9000
2010/03/09,10200,4462,0,0,0,12000,0,0,0,10000,0,0,0,10000,0,0,0,10000,0,0,0,9000
2010/03/10,10300,4457,0,0,0,12000,0,0,0,10000,0,0,0,10000,0,0,0,10000,0,0,0,9500
2010/03/11,10300,4457,0,0,0,12000,0,0,0,10000,0,0,0,10000,0,0,0,10000,0,0,0,9500
2010/03/12,10300,4474,0,0,0,12000,0,0,0,10000,0,0,0,10000,0,0,0,10000,0,0,0,9500
2010/03/15,10100,4517,0,0,0,11000,0,0,0,10000,0,0,0,10000,0,0,0,10000,0,0,0,9500
2010/03/16,10300,4526,0,0,0,11000,0,0,0,11000,0,0,0,10000,0,0,0,10000,0,0,0,9500
2010/03/17,10700,4547,0,0,0,13000,0,0,0,11000,0,0,0,10000,0,0,0,10000,0,0,0,9500
2010/03/18,10500,4604,0,0,0,12000,0,0,0,11000,0,0,0,10000,0,0,0,10000,0,0,0,9500
2010/03/19,11000,4640,0,0,0,13000,0,0,0,11500,0,0,0,10000,0,0,0,11000,0,0,0,9500
2010/03/22,12000,4775,0,0,0,14000,0,0,0,12000,0,0,0,13000,0,0,0,11000,0,0,0,10000
2010/03/23,12400,4817,0,0,0,15000,0,0,0,12000,0,0,0,13000,0,0,0,11000,0,0,0,11000
2010/03/24,13400,4929,0,0,0,15000,0,0,0,12000,0,0,0,14000,0,0,0,15000,0,0,0,11000
2010/03/25,13700,5021,0,0,0,15000,0,0,0,12000,0,0,0,14000,0,0,0,15000,0,0,0,12500
2010/03/26,13600,5121,0,0,0,14000,0,0,0,12000,0,0,0,14000,0,0,0,15000,0,0,0,13000
2010/03/29,13600,5405,0,0,0,14000,0,0,0,12000,0,0,0,14000,0,0,0,15000,0,0,0,13000
2010/03/30,14200,5461,0,0,0,15000,0,0,0,13000,0,0,0,14000,0,0,0,15000,0,0,0,14000
2010/03/31,14600,5641,0,0,0,16000,0,0,0,14000,0,0,0,14000,0,0,0,15000,0,0,0,14000
2010/04/01,14800,5834,0,0,0,16000,0,0,0,14000,0,0,0,14000,0,0,0,15000,0,0,0,15000
2010/04/02,14800,6005,0,0,0,16000,0,0,0,14000,0,0,0,14000,0,0,0,15000,0,0,0,15000
2010/04/05,14600,6215,0,0,0,16000,0,0,0,14000,0,0,0,14000,0,0,0,15000,0,0,0,14000
2010/04/06,14600,6249,0,0,0,16000,0,0,0,14000,0,0,0,14000,0,0,0,15000,0,0,0,14000
2010/04/07,14600,6224,0,0,0,16000,0,0,0,14000,0,0,0,14000,0,0,0,15000,0,0,0,14000
2010/04/08,14600,6168,0,0,0,16000,0,0,0,14000,0,0,0,14000,0,0,0,15000,0,0,0,14000
2010/04/09,14400,6163,0,0,0,15000,0,0,0,14000,0,0,0,14000,0,0,0,15000,0,0,0,14000
2010/04/12,14200,6004,0,0,0,15000,0,0,0,14000,0,0,0,14000,0,0,0,14000,0,0,0,14000
2010/04/13,14200,6477,0,0,0,15000,0,0,0,14000,0,0,0,14000,0,0,0,14000,0,0,0,14000
2010/04/14,14000,6438,0,0,0,15000,0,0,0,14000,0,0,0,14000,0,0,0,13000,0,0,0,14000
2010/04/15,14000,6399,0,0,0,15000,0,0,0,14000,0,0,0,14000,0,0,0,13000,0,0,0,14000
2010/04/16,14400,6380,0,0,0,15000,0,0,0,14000,0,0,0,14000,0,0,0,15000,0,0,0,14000
2010/04/19,14400,5675,0,0,0,15000,0,0,0,14000,0,0,0,14000,0,0,0,15000,0,0,0,14000
2010/04/20,14200,5479,0,0,0,15000,0,0,0,14000,0,0,0,14000,0,0,0,14000,0,0,0,14000
2010/04/21,14200,5458,0,0,0,15000,0,0,0,14000,0,0,0,14000,0,0,0,14000,0,0,0,14000
2010/04/22,14100,5422,0,0,0,15000,0,0,0,14000,0,0,0,13500,0,0,0,14000,0,0,0,14000
2010/04/23,13400,5140,0,0,0,15000,0,0,0,13000,0,0,0,13000,0,0,0,13000,0,0,0,13000
2010/04/26,13400,4878,0,0,0,15000,0,0,0,13000,0,0,0,13000,0,0,0,13000,0,0,0,13000
2010/04/27,13200,4932,0,0,0,15000,0,0,0,13000,0,0,0,13000,0,0,0,13000,0,0,0,12000
2010/04/28,11800,4936,0,0,0,14000,0,0,0,12000,0,0,0,11000,0,0,0,13000,0,0,0,9000
2010/04/29,11400,4938,0,0,0,14000,0,0,0,11000,0,0,0,10000,0,0,0,13000,0,0,0,9000
2010/04/30,11600,4897,0,0,0,15000,0,0,0,11000,0,0,0,10000,0,0,0,13000,0,0,0,9000
2010/05/03,10300,4979,10000,0,0,15000,9000,0,0,10000,9000,0,0,10000,9000,0,0,14000,9000,0,0,8000
2010/05/04,10500,4978,10000,0,0,14000,9000,0,0,10000,9000,0,0,10000,12000,0,0,14000,9000,0,0,8000
2010/05/06,10500,5001,10000,0,0,14000,9000,0,0,10000,9500,0,0,12000,10000,0,0,13000,9500,0,0,8000
2010/05/07,10750,4130,10000,0,0,14000,10000,0,0,10000,10000,0,0,12000,10000,0,0,14000,9500,0,0,8000
2010/05/10,9800,4037,10000,0,0,14000,9000,0,0,9000,9000,0,0,9000,8000,0,0,13000,9000,0,0,8000
2010/05/11,9750,3909,10000,0,0,14000,9000,0,0,9000,9000,0,0,9000,8000,0,0,13000,8500,0,0,8000
2010/05/12,9700,3893,9500,0,0,14000,9000,0,0,9000,9000,0,0,9000,8000,0,0,13000,8500,0,0,8000
2010/05/13,9450,3891,9500,0,0,14000,9000,0,0,9000,8000,0,0,8000,8000,0,0,13000,8000,0,0,8000
2010/05/14,9450,3917,9500,0,0,14000,9000,0,0,9000,8000,0,0,8000,8000,0,0,13000,8000,0,0,8000
2010/05/17,9300,3933,9500,0,0,0,9000,0,0,0,9000,0,0,0,10000,0,0,0,9000,0,0,0
2010/05/18,9800,3911,10000,0,0,0,9000,0,0,0,10000,0,0,0,10000,0,0,0,10000,0,0,0
2010/05/19,10200,3886,10000,0,0,0,10000,0,0,0,10000,0,0,0,10000,0,0,0,11000,0,0,0
2010/05/20,10000,3872,9000,0,0,0,10000,0,0,0,10000,0,0,0,10000,0,0,0,11000,0,0,0
2010/05/24,9200,3700,9000,0,0,0,10000,0,0,0,9000,0,0,0,9000,0,0,0,9000,0,0,0
2010/05/25,8800,3648,9000,0,0,0,9000,0,0,0,9000,0,0,0,9000,0,0,0,8000,0,0,0
2010/05/26,8300,3608,9000,0,0,0,9000,0,0,0,7500,0,0,0,8000,0,0,0,8000,0,0,0
2010/05/27,8600,3536,9000,0,0,0,9000,0,0,0,7500,0,0,0,9500,0,0,0,8000,0,0,0
2010/05/28,7600,3496,8000,0,0,0,8000,0,0,0,7000,0,0,0,8000,0,0,0,7000,0,0,0
2010/05/31,7600,3019,8000,0,0,0,8000,0,0,0,7000,0,0,0,8000,0,0,0,7000,0,0,0
2010/06/01,7100,3318,7500,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0
2010/06/03,7100,3214,7500,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0
2010/06/04,6700,3274,7500,0,0,0,6000,0,0,0,6000,0,0,0,7000,0,0,0,7000,0,0,0
2010/06/07,6600,3267,7000,0,0,0,6000,0,0,0,6000,0,0,0,7000,0,0,0,7000,0,0,0
2010/06/08,6600,3267,7000,0,0,0,6000,0,0,0,6000,0,0,0,7000,0,0,0,7000,0,0,0
2010/06/09,6800,3291,7000,0,0,0,6000,0,0,0,6000,0,0,0,7000,0,0,0,8000,0,0,0
2010/06/10,6400,3314,7000,0,0,0,6000,0,0,0,5000,0,0,0,6000,0,0,0,8000,0,0,0
2010/06/11,6200,3337,7000,0,0,0,6000,0,0,0,5000,0,0,0,6000,0,0,0,7000,0,0,0
2010/06/14,6600,3363,7000,0,0,0,7000,0,0,0,5000,0,0,0,7000,0,0,0,7000,0,0,0
2010/06/15,6400,3384,6000,0,0,0,7000,0,0,0,5000,0,0,0,7000,0,0,0,7000,0,0,0
2010/06/16,6300,3409,6000,0,0,0,6000,0,0,0,5500,0,0,0,7000,0,0,0,7000,0,0,0
2010/06/17,6100,3437,6500,0,0,0,6000,0,0,0,5500,0,0,0,6000,0,0,0,6500,0,0,0
2010/06/18,6100,3491,6500,0,0,0,6000,0,0,0,5500,0,0,0,6000,0,0,0,6500,0,0,0
2010/06/21,5700,3754,5500,0,0,0,5500,0,0,0,5500,0,0,0,5500,0,0,0,6500,0,0,0
2010/06/22,5200,3748,5500,0,0,0,5000,0,0,0,5000,0,0,0,4000,0,0,0,6500,0,0,0
2010/06/23,5100,3671,5500,0,0,0,5000,0,0,0,5000,0,0,0,4000,0,0,0,6000,0,0,0
2010/06/24,5100,3553,5500,0,0,0,5000,0,0,0,5000,0,0,0,4000,0,0,0,6000,0,0,0
2010/06/25,5000,3456,5500,0,0,0,5000,0,0,0,5000,0,0,0,4000,0,0,0,5500,0,0,0
2010/06/28,6100,3359,7000,0,0,0,6000,0,0,0,6000,0,0,0,6000,0,0,0,5500,0,0,0
2010/06/29,6300,3443,7000,0,0,0,6000,0,0,0,6000,0,0,0,7000,0,0,0,5500,0,0,0
2010/06/30,6400,3528,7000,0,0,0,6000,0,0,0,6000,0,0,0,7000,0,0,0,6000,0,0,0
2010/07/01,6300,3595,7000,0,0,0,6000,0,0,0,5500,0,0,0,7000,0,0,0,6000,0,0,0
2010/07/02,6900,3618,7500,0,0,0,6500,0,0,0,6500,0,0,0,7000,0,0,0,7000,0,0,0
2010/07/05,7200,3685,7500,0,0,0,6500,0,0,0,7000,0,0,0,8000,0,0,0,7000,0,0,0
2010/07/06,7800,3697,8000,0,0,0,7500,0,0,0,7500,0,0,0,8000,0,0,0,8000,0,0,0
2010/07/07,7900,3793,8000,0,0,0,7500,0,0,0,8000,0,0,0,8000,0,0,0,8000,0,0,0
2010/07/08,7600,3875,7000,0,0,0,8000,0,0,0,8000,0,0,0,7000,0,0,0,8000,0,0,0
2010/07/09,7800,3928,8000,0,0,0,8000,0,0,0,8000,0,0,0,7000,0,0,0,8000,0,0,0
2010/07/12,8800,4145,8500,0,0,0,8500,0,0,0,9000,0,0,0,9000,0,0,0,9000,0,0,0
2010/07/13,9200,4312,9000,0,0,0,9000,0,0,0,9000,0,0,0,9000,0,0,0,10000,0,0,0
2010/07/14,9400,4475,9000,0,0,0,9000,0,0,0,9000,0,0,0,9000,0,0,0,11000,0,0,0
2010/07/15,9300,4537,9500,0,0,0,9000,0,0,0,9000,0,0,0,9000,0,0,0,10000,0,0,0
2010/07/16,9300,4599,9000,0,0,0,9500,0,0,0,9000,0,0,0,9000,0,0,0,10000,0,0,0
2010/07/19,10556,4851,10000,10000,0,0,10000,10000,0,0,10000,11000,0,0,11000,11000,0,0,12000,0,0,0
2010/07/20,10556,5012,10000,10000,0,0,10000,10000,0,0,10000,10000,0,0,11000,11000,0,0,13000,0,0,0
2010/07/21,9800,4995,10000,10000,0,0,10000,10000,0,0,9000,9000,0,0,10000,10000,0,0,10000,10000,0,0
2010/07/22,9800,5065,10000,10000,0,0,10000,10000,0,0,9000,9000,0,0,10000,10000,0,0,10000,10000,0,0
2010/07/23,9800,5116,11000,11000,0,0,9000,9000,0,0,9000,9000,0,0,10000,10000,0,0,10000,10000,0,0
2010/07/26,9667,5078,9000,9000,0,0,9000,10000,0,0,0,10000,0,0,10000,10000,0,0,10000,10000,0,0
2010/07/27,9778,5159,9000,10000,0,0,9000,10000,0,0,0,10000,0,0,10000,10000,0,0,10000,10000,0,0
2010/07/28,9889,5263,10000,11000,0,0,9000,10000,0,0,0,10000,0,0,10000,10000,0,0,9000,10000,0,0
2010/07/29,9889,5380,10000,11000,0,0,9000,10000,0,0,0,10000,0,0,10000,10000,0,0,9000,10000,0,0
2010/07/30,10000,5289,10000,11000,0,0,9000,10000,0,0,0,10000,0,0,10000,10000,0,0,9000,11000,0,0
2010/08/02,9800,5929,0,9000,0,0,0,10000,0,0,0,10000,0,0,0,10000,0,0,0,10000,0,0
2010/08/03,9800,5973,0,9000,0,0,0,10000,0,0,0,10000,0,0,0,10000,0,0,0,10000,0,0
2010/08/04,9600,6034,0,10000,0,0,0,9000,0,0,0,10000,0,0,0,10000,0,0,0,9000,0,0
2010/08/05,9200,6106,0,10000,0,0,0,9000,0,0,0,9000,0,0,0,9000,0,0,0,9000,0,0
2010/08/06,9000,6203,0,9000,0,0,0,9000,0,0,0,9000,0,0,0,9000,0,0,0,9000,0,0
2010/08/09,9400,6281,0,9000,0,0,0,9000,0,0,0,9000,0,0,0,10000,0,0,0,10000,0,0
2010/08/10,9400,6252,0,9000,0,0,0,9000,0,0,0,9000,0,0,0,10000,0,0,0,10000,0,0
2010/08/11,9600,6251,0,10000,0,0,0,9000,0,0,0,9000,0,0,0,10000,0,0,0,10000,0,0
2010/08/12,10400,6272,0,10000,0,0,0,10000,0,0,0,10000,0,0,0,11000,0,0,0,11000,0,0
2010/08/13,10200,6259,0,9000,0,0,0,10000,0,0,0,10000,0,0,0,11000,0,0,0,11000,0,0
2010/08/16,9400,6281,0,8000,0,0,0,9000,0,0,0,9000,0,0,0,10000,0,0,0,11000,0,0
2010/08/17,8800,6307,0,8000,0,0,0,9000,0,0,0,9000,0,0,0,9000,0,0,0,9000,0,0
2010/08/18,9000,6308,0,9000,0,0,0,9000,0,0,0,9000,0,0,0,9000,0,0,0,9000,0,0
2010/08/19,9200,6331,0,9000,0,0,0,9000,0,0,0,9000,0,0,0,9000,0,0,0,10000,0,0
2010/08/20,8200,6340,0,8000,0,0,0,8000,0,0,0,8000,0,0,0,9000,0,0,0,8000,0,0
2010/08/23,8200,6555,0,8000,0,0,0,8000,0,0,0,8000,0,0,0,9000,0,0,0,8000,0,0
2010/08/24,8400,6629,0,9000,0,0,0,8000,0,0,0,8000,0,0,0,9000,0,0,0,8000,0,0
2010/08/25,9400,6771,0,9000,0,0,0,9000,0,0,0,9000,0,0,0,9000,0,0,0,11000,0,0
2010/08/26,9600,6927,0,10000,0,0,0,9000,0,0,0,9000,0,0,0,9000,0,0,0,11000,0,0
2010/08/27,9200,7084,0,10000,0,0,0,9000,0,0,0,9000,0,0,0,9000,0,0,0,9000,0,0
2010/08/30,9400,7502,0,10000,0,0,0,9000,0,0,0,9000,0,0,0,10000,0,0,0,9000,0,0
2010/08/31,9200,7613,0,9000,0,0,0,9000,0,0,0,9000,0,0,0,10000,0,0,0,9000,0,0
2010/09/01,9400,7680,0,10000,0,0,0,9000,0,0,0,9000,0,0,0,10000,0,0,0,9000,0,0
2010/09/02,9600,7692,0,10000,0,0,0,9000,0,0,0,9000,0,0,0,10000,0,0,0,10000,0,0
2010/09/03,11800,7717,0,11000,0,0,0,11000,0,0,0,12000,0,0,0,12000,0,0,0,13000,0,0
2010/09/06,13400,7999,0,12000,0,0,0,13000,0,0,0,14000,0,0,0,12000,0,0,0,16000,0,0
2010/09/07,14600,8161,0,13000,0,0,0,13000,0,0,0,15000,0,0,0,15000,0,0,0,17000,0,0
2010/09/08,14800,8238,0,14000,0,0,0,13000,0,0,0,15000,0,0,0,15000,0,0,0,17000,0,0
2010/09/09,14200,8266,0,13000,0,0,0,13000,0,0,0,15000,0,0,0,15000,0,0,0,15000,0,0
2010/09/10,14400,8343,0,13000,0,0,0,13000,0,0,0,14000,0,0,0,15000,0,0,0,17000,0,0
2010/09/13,17000,8721,0,15000,0,0,0,18000,0,0,0,17000,0,0,0,17000,0,0,0,18000,0,0
2010/09/14,18200,8845,0,17000,0,0,0,18000,0,0,0,19000,0,0,0,19000,0,0,0,18000,0,0
2010/09/15,19400,8877,0,18000,0,0,0,18000,0,0,0,20000,0,0,0,20000,0,0,0,21000,0,0
2010/09/16,19800,8880,0,19000,0,0,0,18000,0,0,0,20000,0,0,0,21000,0,0,0,21000,0,0
2010/09/17,19600,8898,0,18000,0,0,0,18000,0,0,0,20000,0,0,0,21000,0,0,0,21000,0,0
2010/09/20,22000,8942,0,23000,0,0,0,19000,0,0,0,22000,0,0,0,23000,0,0,0,23000,0,0
2010/09/24,22000,8622,0,23000,0,0,0,19000,0,0,0,22000,0,0,0,23000,0,0,0,23000,0,0
2010/09/27,34400,8054,0,37000,0,0,0,35000,0,0,0,36000,0,0,0,34000,0,0,0,30000,0,0
2010/09/28,35000,7851,0,35000,0,0,0,35000,0,0,0,36000,0,0,0,35000,0,0,0,34000,0,0
2010/09/29,30600,7679,0,30000,0,0,0,35000,0,0,0,36000,0,0,0,25000,0,0,0,27000,0,0
2010/09/30,30600,7563,0,31000,0,0,0,30000,0,0,0,32000,0,0,0,30000,0,0,0,30000,0,0
2010/10/01,30600,7460,0,30000,0,0,0,30000,0,0,0,31000,0,0,0,30000,0,0,0,32000,0,0
2010/10/04,27600,6980,0,25000,0,0,0,28000,0,0,0,27000,0,0,0,30000,0,0,0,28000,0,0
2010/10/05,25400,6838,0,25000,0,0,0,26000,0,0,0,27000,0,0,0,26000,0,0,0,23000,0,0
2010/10/06,24400,8221,0,24000,0,0,0,24000,0,0,0,23000,0,0,0,26000,0,0,0,25000,0,0
2010/10/07,22800,8212,0,20000,0,0,0,20000,0,0,0,23000,0,0,0,26000,0,0,0,25000,0,0
2010/10/08,23200,8206,0,20000,0,0,0,22000,0,0,0,23000,0,0,0,26000,0,0,0,25000,0,0
2010/10/11,20000,7966,0,20000,0,0,0,20000,0,0,0,19000,0,0,0,23000,0,0,0,18000,0,0
2010/10/12,17800,7951,0,18000,0,0,0,17000,0,0,0,17000,0,0,0,19000,0,0,0,18000,0,0
2010/10/13,16000,7967,0,17000,0,0,0,15000,0,0,0,16000,0,0,0,16000,0,0,0,16000,0,0
2010/10/14,14600,8005,0,15000,0,0,0,14000,0,0,0,14000,0,0,0,14000,0,0,0,16000,0,0
2010/10/15,13200,8065,0,15000,0,0,0,13000,0,0,0,14000,0,0,0,13000,0,0,0,11000,0,0
2010/10/18,12800,8175,0,13000,0,0,0,12000,0,0,0,14000,0,0,0,14000,0,0,0,11000,0,0
2010/10/19,11600,8196,0,12000,0,0,0,11000,0,0,0,12000,0,0,0,12000,0,0,0,11000,0,0
2010/10/20,11000,8176,0,11000,0,0,0,11000,0,0,0,11000,0,0,0,11000,0,0,0,11000,0,0
2010/10/21,10200,8184,0,11000,0,0,0,10000,0,0,0,8700,0,0,0,10000,0,0,0,11300,0,0
2010/10/22,9840,8193,0,10000,0,0,0,9500,0,0,0,8700,0,0,0,10000,0,0,0,11000,0,0
2010/10/25,8900,6229,0,8000,0,0,0,8500,0,0,0,8000,0,0,0,9000,0,0,0,11000,0,0
2010/10/26,8300,6133,0,8000,0,0,0,8000,0,0,0,8000,0,0,0,7000,0,0,0,10500,0,0
2010/10/27,7700,5981,0,8500,0,0,0,7500,0,0,0,6500,0,0,0,7000,0,0,0,9000,0,0
2010/10/28,7200,5817,0,7500,0,0,0,7000,0,0,0,6500,0,0,0,7000,0,0,0,8000,0,0
2010/10/29,7100,5717,0,7500,0,0,0,7000,0,0,0,6000,0,0,0,7000,0,0,0,8000,0,0
2010/11/01,7300,5466,0,8500,0,0,0,7000,0,0,0,6000,0,0,0,7000,0,0,0,8000,0,0
2010/11/02,7500,5017,0,7500,0,0,0,7000,0,0,0,7000,0,0,0,7500,0,0,0,8500,0,0
2010/11/03,7700,4957,0,7500,0,0,0,7000,0,0,0,7500,0,0,0,8000,0,0,0,8500,0,0
2010/11/04,7700,4917,0,7500,0,0,0,7000,0,0,0,7500,0,0,0,8000,0,0,0,8500,0,0
2010/11/05,7800,4849,0,8000,0,0,0,7000,0,0,0,7500,0,0,0,7500,0,0,0,9000,0,0
2010/11/08,7950,5129,0,8000,8000,0,0,8000,8000,0,0,6500,7500,0,0,7500,8000,0,0,8000,10000,0
2010/11/09,7900,4972,0,8500,8500,0,0,8000,8000,0,0,6500,7000,0,0,7500,7000,0,0,8000,10000,0
2010/11/10,7800,4855,0,8500,8500,0,0,8000,8000,0,0,6500,7000,0,0,7500,7000,0,0,8000,9000,0
2010/11/11,7800,4802,0,8500,8500,0,0,8000,8000,0,0,6500,7000,0,0,7500,7000,0,0,8000,9000,0
2010/11/12,8100,4362,0,9000,9000,0,0,8000,8500,0,0,6500,7000,0,0,7500,8500,0,0,8000,9000,0
2010/11/15,9500,4284,0,11000,11000,0,0,8000,10000,0,0,7500,9000,0,0,7500,11000,0,0,8000,12000,0
2010/11/16,9400,4282,0,10000,10000,0,0,8000,10000,0,0,8500,10000,0,0,7500,10000,0,0,8000,12000,0
2010/11/17,9400,3990,0,10000,10000,0,0,8000,10000,0,0,8500,10000,0,0,7500,10000,0,0,8000,12000,0
2010/11/18,9700,4509,0,11000,11000,0,0,8000,10000,0,0,8500,11000,0,0,7500,10000,0,0,8000,12000,0
2010/11/19,10300,4595,0,12000,12000,0,0,8000,11000,0,0,8500,12000,0,0,7500,11000,0,0,8000,13000,0
2010/11/22,11600,4804,0,0,11000,0,0,0,11000,0,0,0,12000,0,0,0,11000,0,0,0,13000,0
2010/11/23,11000,4827,0,0,10500,0,0,0,10500,0,0,0,10000,0,0,0,11000,0,0,0,13000,0
2010/11/24,10400,4855,0,0,10500,0,0,0,10000,0,0,0,9500,0,0,0,10000,0,0,0,12000,0
2010/11/25,11200,4868,0,0,11000,0,0,0,11000,0,0,0,11000,0,0,0,10000,0,0,0,13000,0
2010/11/26,11700,4846,0,0,11500,0,0,0,11000,0,0,0,12000,0,0,0,11000,0,0,0,13000,0
2010/11/29,11100,4737,0,0,10000,0,0,0,10500,0,0,0,11000,0,0,0,11000,0,0,0,13000,0
2010/11/30,9900,4820,0,0,9500,0,0,0,9000,0,0,0,9000,0,0,0,11000,0,0,0,11000,0
2010/12/01,9900,4815,0,0,9500,0,0,0,9000,0,0,0,9000,0,0,0,11000,0,0,0,11000,0
2010/12/02,10600,4859,0,0,10000,0,0,0,10000,0,0,0,11000,0,0,0,11000,0,0,0,11000,0
2010/12/03,11800,4868,0,0,12000,0,0,0,12000,0,0,0,13000,0,0,0,11000,0,0,0,11000,0
2010/12/06,11900,4888,0,0,10000,0,0,0,11500,0,0,0,13000,0,0,0,13000,0,0,0,12000,0
2010/12/07,11000,4872,0,0,9000,0,0,0,11000,0,0,0,11000,0,0,0,12000,0,0,0,12000,0
2010/12/08,11100,4833,0,0,9000,0,0,0,10500,0,0,0,12000,0,0,0,12000,0,0,0,12000,0
2010/12/09,11100,4806,0,0,9000,0,0,0,10500,0,0,0,12000,0,0,0,12000,0,0,0,12000,0
2010/12/10,11100,4782,0,0,9000,0,0,0,10500,0,0,0,12000,0,0,0,12000,0,0,0,12000,0
2010/12/13,12400,4645,0,0,12500,0,0,0,11500,0,0,0,13000,0,0,0,12000,0,0,0,13000,0
2010/12/14,12400,4616,0,0,12500,0,0,0,11500,0,0,0,13000,0,0,0,12000,0,0,0,13000,0
2010/12/15,12400,4580,0,0,12500,0,0,0,11500,0,0,0,13000,0,0,0,12000,0,0,0,13000,0
2010/12/16,12400,4544,0,0,12500,0,0,0,11500,0,0,0,13000,0,0,0,12000,0,0,0,13000,0
2010/12/17,12400,4493,0,0,12500,0,0,0,11500,0,0,0,13000,0,0,0,12000,0,0,0,13000,0
2010/12/20,11600,4405,0,0,10000,0,0,0,11000,0,0,0,12000,0,0,0,12000,0,0,0,13000,0
2010/12/21,11200,4363,0,0,10000,0,0,0,10000,0,0,0,11000,0,0,0,12000,0,0,0,13000,0
2010/12/22,10800,4367,0,0,10000,0,0,0,10000,0,0,0,10000,0,0,0,11000,0,0,0,13000,0
2010/12/23,10400,4402,0,0,10000,0,0,0,10000,0,0,0,10000,0,0,0,11000,0,0,0,11000,0
2010/12/24,10200,4437,0,0,10000,0,0,0,10000,0,0,0,10000,0,0,0,10000,0,0,0,11000,0
2010/12/27,10100,4410,0,0,10000,0,0,0,10000,0,0,0,10000,0,0,0,10000,0,0,0,10500,0
2010/12/28,10100,4432,0,0,10000,0,0,0,10000,0,0,0,10000,0,0,0,10000,0,0,0,10500,0
2010/12/29,10100,4462,0,0,10000,0,0,0,10000,0,0,0,10000,0,0,0,10000,0,0,0,10500,0
2010/12/30,11000,4530,0,0,11000,0,0,0,11000,0,0,0,11000,0,0,0,11000,0,0,0,11000,0
2010/12/31,11000,4621,0,0,11000,0,0,0,11000,0,0,0,11000,0,0,0,11000,0,0,0,11000,0
2011/Unnamed: 1,,,봄,여름(고랭지),가을,월동,봄,여름(고랭지),가을,월동,봄,여름(고랭지),가을,월동,봄,여름(고랭지),가을,월동,봄,여름(고랭지),가을,월동
2011/01/03,12400,4620,0,0,0,15000,0,0,0,12000,0,0,0,12000,0,0,0,12000,0,0,0,11000
2011/01/04,13200,5710,0,0,0,15000,0,0,0,13000,0,0,0,13000,0,0,0,12000,0,0,0,13000
