,관측일,국내 지점번호,일 평균기온,최고기온,최저기온,일 평균 전운량,일조합,일 강수량
1016,20111014,101,13.1,15.2,10.9,9.8,0.0,5.5
1017,20111015,101,13.0,16.1,10.7,9.5,0.0,11.5
1018,20111016,101,14.0,19.2,10.0,5.9,2.8,3.5
1019,20111017,101,9.7,16.4,3.4,0.0,9.9,-9.0
1020,20111018,101,7.0,16.5,-0.2,0.0,9.0,-9.0
1021,20111019,101,9.2,20.3,1.0,0.9,8.7,-9.0
1022,20111020,101,11.6,19.9,4.6,5.3,7.3,-9.0
1023,20111021,101,14.6,20.6,7.8,7.0,3.6,-9.0
1024,20111022,101,14.9,19.9,10.1,6.0,0.0,0.0
1025,20111023,101,13.3,18.9,8.3,8.0,0.0,0.2
1026,20111024,101,13.1,15.3,8.9,8.8,0.0,0.4
1027,20111025,101,6.6,12.7,1.7,0.4,7.8,-9.0
1028,20111026,101,5.8,14.2,-1.2,1.8,6.8,-9.0
1029,20111027,101,9.3,18.7,2.2,5.1,7.6,-9.0
1030,20111028,101,11.4,19.7,7.6,5.3,5.9,-9.0
1031,20111029,101,10.4,12.7,7.9,9.1,0.0,2.5
1032,20111030,101,12.7,20.4,8.3,3.5,6.2,-9.0
1033,20111031,101,10.8,19.9,4.9,4.4,6.8,-9.0
1034,20111101,101,11.6,21.2,5.0,3.3,9.2,-9.0
1035,20111102,101,13.7,22.2,9.2,6.3,6.4,-9.0
1036,20111103,101,13.3,22.6,6.0,1.8,9.0,-9.0
1037,20111104,101,15.5,20.6,10.5,8.9,1.1,0.0
1038,20111105,101,18.7,24.8,14.7,8.6,5.7,0.2
1039,20111106,101,14.2,18.1,12.5,9.3,0.0,17.0
1040,20111107,101,13.6,18.2,10.9,6.9,2.0,-9.0
1041,20111108,101,12.8,17.6,8.2,7.3,2.8,-9.0
1042,20111109,101,12.4,15.9,10.0,7.6,2.4,2.5
1043,20111110,101,10.7,15.1,6.0,6.1,4.6,-9.0
1044,20111111,101,10.7,13.4,7.8,8.5,0.0,1.0
1045,20111112,101,10.0,15.1,7.9,7.8,3.8,-9.0
1046,20111113,101,10.1,15.4,5.8,3.4,4.5,0.0
1047,20111114,101,4.5,11.9,-0.5,0.0,8.4,-9.0
1048,20111115,101,3.7,12.6,-2.6,0.6,8.5,-9.0
1049,20111116,101,6.7,15.1,0.1,5.9,4.6,-9.0
1050,20111117,101,9.1,13.2,5.7,8.8,0.0,0.3
1051,20111118,101,9.8,11.3,7.3,10.0,0.0,5.0
1052,20111119,101,11.3,16.1,4.9,5.6,4.4,0.3
1053,20111120,101,0.9,4.9,-2.4,0.0,8.5,-9.0
1054,20111121,101,-0.9,6.5,-6.7,0.4,8.4,-9.0
1055,20111122,101,2.8,5.4,-2.2,9.5,0.0,0.0
1056,20111123,101,2.5,6.4,-1.9,7.6,1.9,5.0
1057,20111124,101,-1.8,3.3,-6.5,1.3,8.1,-9.0
1058,20111125,101,-1.1,7.1,-7.1,0.8,8.1,-9.0
1059,20111126,101,0.6,3.0,-3.3,8.9,0.0,0.0
1060,20111127,101,6.5,8.6,3.1,10.0,0.0,1.5
1061,20111128,101,11.0,14.6,8.5,10.0,0.2,1.5
1062,20111129,101,9.5,11.7,6.7,10.0,0.0,16.0
1063,20111130,101,3.4,6.8,2.0,9.6,0.0,32.5
1064,20111201,101,4.2,6.8,2.6,7.5,2.2,-9.0
1065,20111202,101,4.8,7.4,2.2,9.1,0.1,0.0
1066,20111203,101,4.2,6.9,2.5,8.4,0.5,11.0
1067,20111204,101,1.5,6.5,-2.7,2.8,6.6,-9.0
1068,20111205,101,-1.0,4.8,-5.7,3.6,7.4,-9.0
1069,20111206,101,1.2,7.0,-2.0,6.0,4.5,-9.0
1070,20111207,101,1.5,5.5,-1.2,9.3,0.0,-9.0
1071,20111208,101,0.2,5.0,-2.6,8.0,4.9,2.4
1072,20111209,101,-2.5,-0.6,-5.3,7.6,0.0,0.9
1073,20111210,101,-3.9,1.3,-9.0,2.4,7.3,-9.0
1074,20111211,101,0.8,6.1,-5.5,7.4,5.3,-9.0
1075,20111212,101,1.0,7.8,-3.4,3.9,5.4,-9.0
1076,20111213,101,-1.6,5.4,-6.5,1.9,7.0,-9.0
1077,20111214,101,-1.0,3.5,-5.9,5.1,1.6,-9.0
1078,20111215,101,-3.2,1.2,-6.4,0.8,7.7,-9.0
1079,20111216,101,-6.7,-2.4,-9.4,0.0,7.8,-9.0
1080,20111217,101,-7.9,-1.8,-13.7,1.1,7.8,-9.0
1081,20111218,101,-5.8,1.8,-11.1,0.6,7.7,-9.0
1082,20111219,101,-6.0,2.7,-12.4,0.5,7.7,-9.0
1083,20111220,101,-5.1,3.0,-10.9,2.1,7.6,-9.0
1084,20111221,101,-2.4,0.8,-6.2,9.1,0.4,0.1
1085,20111222,101,-5.0,-0.2,-11.1,1.0,7.8,-9.0
1086,20111223,101,-8.1,-0.9,-14.9,2.5,7.8,1.0
1087,20111224,101,-5.8,-1.7,-9.7,2.0,6.9,0.6
1088,20111225,101,-8.9,-2.5,-15.1,0.0,7.7,-9.0
1089,20111226,101,-9.8,-1.7,-16.3,0.0,7.9,-9.0
1090,20111227,101,-8.1,-0.9,-14.4,1.8,7.3,-9.0
1091,20111228,101,-4.5,-1.7,-9.2,8.5,0.0,0.6
1092,20111229,101,-2.8,2.1,-6.8,4.4,4.4,0.0
1093,20111230,101,-5.8,-0.2,-8.5,0.5,3.5,-9.0
1094,20111231,101,-5.6,-3.4,-9.3,9.5,0.0,-9.0
1095,20120101,101,-4.8,0.7,-9.5,6.6,2.8,0.2
1096,20120102,101,-7.6,-2.1,-12.5,3.3,3.9,-9.0
1097,20120103,101,-6.3,-1.8,-10.6,7.4,2.0,0.1
1098,20120104,101,-7.9,-3.6,-12.1,3.0,6.6,-9.0
1099,20120105,101,-9.1,-1.1,-15.0,0.0,7.7,-9.0
1100,20120106,101,-6.1,1.9,-11.8,1.3,7.9,-9.0
1101,20120107,101,-6.8,2.1,-13.0,0.0,7.9,-9.0
1102,20120108,101,-6.3,-0.9,-10.7,6.6,1.2,-9.0
1103,20120109,101,-3.3,3.3,-7.8,5.0,6.2,-9.0
1104,20120110,101,-4.9,2.2,-10.6,1.6,7.2,-9.0
1105,20120111,101,-7.7,-0.9,-12.5,0.0,7.9,-9.0
1106,20120112,101,-7.6,-1.3,-15.6,4.3,5.8,0.1
1107,20120113,101,-2.4,3.7,-7.9,4.3,5.3,0.0
1108,20120114,101,-4.9,3.0,-12.3,1.5,8.0,-9.0
1109,20120115,101,-5.0,1.5,-9.8,4.4,5.4,-9.0
1110,20120116,101,-2.4,7.1,-10.4,2.3,7.7,-9.0
1111,20120117,101,-0.2,7.0,-3.6,5.3,3.1,0.0
1112,20120118,101,-2.3,3.9,-6.8,4.9,3.5,-9.0
1113,20120119,101,2.6,8.1,-3.2,8.4,1.5,0.0
1114,20120120,101,3.8,7.2,0.4,9.8,0.0,0.0
1115,20120121,101,1.3,4.7,-1.3,9.3,0.0,0.0
1116,20120122,101,-4.2,-0.4,-9.9,2.3,7.9,-9.0
1117,20120123,101,-9.7,-4.2,-15.2,0.0,8.4,-9.0
1118,20120124,101,-9.4,-2.6,-16.5,2.0,8.2,0.0
1119,20120125,101,-8.7,-3.8,-13.0,0.8,8.5,0.3
1120,20120126,101,-7.2,0.7,-14.2,6.1,2.1,0.7
1121,20120127,101,-6.3,0.4,-11.7,3.9,0.2,0.4
1122,20120128,101,-5.8,1.8,-11.9,6.6,6.5,-9.0
1123,20120129,101,-5.3,2.8,-11.4,1.8,8.3,-9.0
1124,20120130,101,-7.6,0.9,-15.7,0.0,8.6,-9.0
1125,20120131,101,-7.9,-2.6,-14.3,6.4,2.0,5.1
1126,20120201,101,-12.7,-5.7,-19.3,0.0,8.7,-9.0
1127,20120202,101,-15.2,-7.1,-23.1,0.0,8.7,-9.0
1128,20120203,101,-11.9,-4.2,-21.5,3.0,8.5,0.1
1129,20120204,101,-5.6,1.5,-13.0,3.4,8.5,1.5
1130,20120205,101,-4.3,3.9,-9.4,4.0,7.9,-9.0
1131,20120206,101,-2.7,5.3,-10.0,8.3,4.3,0.0
1132,20120207,101,-6.3,1.0,-12.1,1.0,8.8,0.0
1133,20120208,101,-9.4,-3.3,-17.8,1.1,8.8,-9.0
1134,20120209,101,-5.6,-0.2,-13.6,3.1,8.4,-9.0
1135,20120210,101,-5.6,1.3,-12.7,3.3,6.6,-9.0
1136,20120211,101,-5.7,1.6,-14.4,1.3,9.2,-9.0
1137,20120212,101,-2.5,5.0,-10.3,3.6,8.8,-9.0
1138,20120213,101,0.9,8.7,-3.5,5.3,6.2,-9.0
1139,20120214,101,0.7,9.7,-4.4,4.1,7.0,-9.0
1140,20120215,101,-1.4,5.6,-6.4,5.3,7.1,-9.0
1141,20120216,101,-3.5,3.2,-10.6,1.6,8.6,-9.0
1142,20120217,101,-6.9,-2.4,-12.7,0.8,8.2,-9.0
1143,20120218,101,-7.8,-1.8,-14.6,0.0,9.5,-9.0
1144,20120219,101,-6.4,2.5,-14.9,0.0,9.5,-9.0
1145,20120220,101,-3.1,5.3,-11.7,1.0,9.0,-9.0
1146,20120221,101,-2.0,4.7,-7.8,5.5,0.0,-9.0
1147,20120222,101,0.6,10.7,-7.4,4.9,7.6,-9.0
1148,20120223,101,3.7,9.9,-1.2,6.1,6.7,0.1
1149,20120224,101,2.5,7.9,-3.9,7.3,0.1,0.0
1150,20120225,101,2.4,6.7,-2.1,8.5,1.3,0.0
1151,20120226,101,-1.4,5.2,-5.4,5.0,5.9,-9.0
1152,20120227,101,-2.3,6.4,-10.1,0.0,9.9,-9.0
1153,20120228,101,-1.7,5.9,-8.7,4.9,4.3,-9.0
1154,20120229,101,1.9,12.2,-7.3,3.0,9.4,-9.0
1155,20120301,101,6.7,15.9,-1.2,6.1,8.4,-9.0
1156,20120302,101,4.5,7.5,2.9,8.9,0.7,0.5
1157,20120303,101,3.7,9.5,-1.1,5.5,6.9,-9.0
1158,20120304,101,4.1,9.4,-0.5,8.4,1.9,0.0
1159,20120305,101,4.6,6.8,2.2,10.0,0.0,3.5
1160,20120306,101,2.3,4.5,0.3,9.8,1.0,7.5
1161,20120307,101,3.3,8.3,-1.2,6.1,5.1,-9.0
1162,20120308,101,0.7,6.9,-4.2,5.9,3.7,-9.0
1163,20120309,101,1.7,7.7,-4.2,6.3,1.3,-9.0
1164,20120310,101,3.9,9.6,-0.5,6.8,4.7,0.0
1165,20120311,101,-1.2,1.9,-3.8,2.5,9.2,-9.0
1166,20120312,101,-1.6,3.8,-8.2,0.0,10.7,-9.0
1167,20120313,101,0.4,7.4,-8.0,0.3,10.2,-9.0
1168,20120314,101,1.2,4.2,-2.0,8.4,0.1,0.5
1169,20120315,101,2.3,10.6,-2.8,5.6,6.9,-9.0
1170,20120316,101,5.3,11.9,-1.0,9.8,0.4,2.0
1171,20120317,101,11.0,17.9,5.2,7.5,7.7,4.0
1172,20120318,101,6.4,14.5,0.1,7.4,2.2,0.1
1173,20120319,101,1.7,8.5,-3.7,2.1,9.4,-9.0
1174,20120320,101,1.9,9.7,-5.9,0.1,10.9,-9.0
1175,20120321,101,3.9,12.0,-5.2,1.4,10.7,-9.0
1176,20120322,101,7.3,12.3,1.4,9.0,1.2,-9.0
1177,20120323,101,4.2,7.3,0.7,10.0,0.0,19.0
1178,20120324,101,2.5,6.2,0.3,7.3,2.9,1.5
1179,20120325,101,3.4,7.3,-0.7,3.8,7.7,-9.0
1180,20120326,101,3.2,10.1,-4.6,0.0,11.0,-9.0
1181,20120327,101,4.6,12.6,-3.7,4.3,6.4,-9.0
1182,20120328,101,7.0,16.3,0.1,3.5,8.0,-9.0
1183,20120329,101,9.4,16.7,-1.1,5.0,7.6,-9.0
1184,20120330,101,12.1,15.1,6.5,9.3,0.0,-9.0
1185,20120331,101,5.2,9.5,0.6,3.9,4.9,0.0
1186,20120401,101,4.8,11.3,-3.5,0.4,10.7,-9.0
1187,20120402,101,6.1,11.6,0.7,8.9,1.2,22.5
1188,20120403,101,4.2,7.1,1.6,7.3,0.7,24.0
1189,20120404,101,6.5,14.8,-1.8,2.3,9.2,-9.0
1190,20120405,101,5.8,11.3,-0.7,2.3,8.1,0.0
1191,20120406,101,4.3,10.2,-1.8,3.9,9.4,0.0
1192,20120407,101,5.9,14.3,-3.7,0.0,11.8,-9.0
1193,20120408,101,10.8,19.5,-0.1,4.1,8.5,-9.0
1194,20120409,101,16.1,24.3,9.0,3.1,9.8,-9.0
1195,20120410,101,11.2,16.3,5.8,9.0,0.0,11.5
1196,20120411,101,13.4,19.1,11.0,7.1,3.2,8.5
1197,20120412,101,9.2,14.1,3.1,6.1,4.0,-9.0
1198,20120413,101,10.4,17.1,3.4,7.9,3.0,-9.0
1199,20120414,101,12.7,21.8,3.5,1.6,11.0,-9.0
1200,20120415,101,13.8,23.9,5.6,3.8,9.3,-9.0
1201,20120416,101,13.0,20.6,5.7,3.1,10.0,-9.0
1202,20120417,101,12.6,21.1,4.5,0.6,11.3,-9.0
1203,20120418,101,13.8,23.0,4.8,3.5,10.5,-9.0
1204,20120419,101,15.4,25.2,7.4,6.5,8.7,-9.0
1205,20120420,101,16.0,23.6,10.6,6.1,7.6,-9.0
1206,20120421,101,10.1,12.8,8.8,9.8,0.0,41.5
1207,20120422,101,9.5,10.9,8.9,10.0,0.0,12.5
1208,20120423,101,12.8,16.8,8.9,8.9,2.8,2.5
1209,20120424,101,17.0,26.0,10.2,6.9,6.0,-9.0
1210,20120425,101,13.9,15.6,13.1,9.9,0.0,23.5
1211,20120426,101,13.2,17.5,8.4,3.8,10.8,2.0
1212,20120427,101,13.3,23.2,3.6,1.5,11.6,-9.0
1213,20120428,101,17.6,24.9,7.7,2.5,8.5,-9.0
1214,20120429,101,18.0,26.2,10.0,6.8,8.2,-9.0
1215,20120430,101,20.9,30.1,11.1,0.1,12.3,-9.0
1216,20120501,101,20.8,29.2,12.6,5.9,6.3,-9.0
1217,20120502,101,19.9,25.9,14.9,4.3,9.3,-9.0
1218,20120503,101,16.6,21.6,12.6,4.9,6.3,7.0
1219,20120504,101,18.8,28.3,10.0,1.1,8.9,-9.0
1220,20120505,101,18.7,25.6,11.5,3.0,11.0,-9.0
1221,20120506,101,16.7,24.2,7.8,0.6,12.5,-9.0
1222,20120507,101,17.1,26.3,7.2,2.6,10.3,-9.0
1223,20120508,101,19.3,28.3,11.5,3.4,9.6,-9.0
1224,20120509,101,19.4,28.5,10.9,0.0,11.8,-9.0
1225,20120510,101,15.2,21.5,11.3,3.5,9.5,-9.0
1226,20120511,101,14.1,17.3,9.9,9.0,0.0,-9.0
1227,20120512,101,17.1,22.7,12.9,7.6,6.3,-9.0
1228,20120513,101,18.6,25.6,13.3,6.4,7.7,-9.0
1229,20120514,101,14.9,15.9,13.6,10.0,0.0,16.0
1230,20120515,101,18.2,23.5,14.4,5.8,9.3,-9.0
1231,20120516,101,16.3,22.5,9.6,5.3,7.7,-9.0
1232,20120517,101,13.5,19.1,10.2,5.1,4.8,4.0
1233,20120518,101,16.4,24.5,9.9,3.3,8.7,-9.0
1234,20120519,101,17.8,27.0,10.0,3.1,12.4,-9.0
1235,20120520,101,20.8,31.2,10.9,0.0,12.5,-9.0
1236,20120521,101,20.1,28.7,11.9,0.0,12.2,-9.0
1237,20120522,101,20.6,29.1,12.5,2.8,12.4,-9.0
1238,20120523,101,20.6,27.7,14.4,3.5,8.9,-9.0
1239,20120524,101,18.8,23.8,13.3,7.3,2.4,-9.0
1240,20120525,101,20.4,27.9,13.7,2.9,10.6,-9.0
1241,20120526,101,18.5,26.2,10.5,3.6,7.6,-9.0
1242,20120527,101,17.6,22.0,12.5,6.4,2.2,4.0
1243,20120528,101,20.6,26.8,13.3,6.3,8.9,-9.0
1244,20120529,101,20.5,24.2,17.6,8.0,2.9,0.1
1245,20120530,101,18.1,21.2,15.6,9.4,0.0,1.0
1246,20120531,101,17.7,24.4,13.5,7.8,2.7,10.5
1247,20120601,101,18.9,25.0,14.9,6.0,5.9,-9.0
1248,20120602,101,21.0,28.5,15.6,7.0,7.9,0.0
1249,20120603,101,21.5,28.4,16.3,4.8,8.1,1.5
1250,20120604,101,21.7,28.5,15.6,4.8,8.6,-9.0
1251,20120605,101,23.2,27.8,18.2,6.1,7.0,-9.0
1252,20120606,101,23.5,29.4,16.9,5.8,9.8,-9.0
1253,20120607,101,23.1,30.2,18.0,6.6,6.8,-9.0
1254,20120608,101,22.0,29.6,17.8,8.0,4.4,0.3
1255,20120609,101,23.7,30.2,18.3,5.8,9.3,0.1
1256,20120610,101,23.4,29.1,18.9,6.8,5.8,16.5
1257,20120611,101,23.0,27.0,19.9,7.5,1.4,1.0
1258,20120612,101,20.7,27.7,16.1,6.8,6.2,3.5
1259,20120613,101,21.0,28.3,15.2,4.5,8.5,-9.0
1260,20120614,101,21.8,29.0,15.8,5.6,10.4,-9.0
1261,20120615,101,21.4,26.0,17.4,7.1,1.3,-9.0
1262,20120616,101,23.4,29.4,17.0,5.5,8.7,-9.0
1263,20120617,101,24.0,30.1,18.4,3.8,8.5,-9.0
1264,20120618,101,24.3,31.1,17.8,6.9,9.4,-9.0
1265,20120619,101,24.0,30.4,19.2,5.0,9.1,-9.0
1266,20120620,101,24.5,30.9,17.0,3.5,10.5,-9.0
1267,20120621,101,25.4,33.1,18.4,4.1,11.7,-9.0
1268,20120622,101,24.0,28.3,20.2,6.9,1.0,-9.0
1269,20120623,101,26.0,32.4,19.8,4.3,8.4,-9.0
1270,20120624,101,25.5,32.1,20.7,6.1,4.1,-9.0
1271,20120625,101,23.4,29.9,18.3,2.4,10.6,-9.0
1272,20120626,101,22.0,25.8,18.0,5.5,6.1,-9.0
1273,20120627,101,22.2,29.1,15.3,4.6,8.5,-9.0
1274,20120628,101,24.0,29.9,17.3,6.3,5.9,-9.0
1275,20120629,101,26.4,32.2,21.4,8.3,4.4,5.5
1276,20120630,101,22.5,25.3,20.3,9.8,0.3,88.0
1277,20120701,101,24.0,28.3,20.6,6.4,7.2,0.5
1278,20120702,101,24.3,29.2,19.2,7.3,5.3,-9.0
1279,20120703,101,24.5,29.1,19.8,6.4,4.7,-9.0
1280,20120704,101,25.4,29.2,22.1,7.9,2.6,0.2
1281,20120705,101,23.4,26.5,21.4,10.0,0.0,4.0
1282,20120706,101,21.3,23.6,19.2,9.4,0.0,56.0
1283,20120707,101,23.9,30.3,17.9,3.6,9.5,-9.0
1284,20120708,101,26.0,32.8,19.3,2.3,10.7,-9.0
1285,20120709,101,26.6,32.3,21.7,5.9,5.5,-9.0
1286,20120710,101,25.6,29.3,22.2,8.3,3.3,0.4
1287,20120711,101,23.7,27.6,20.9,9.0,1.2,17.0
1288,20120712,101,24.4,27.2,22.0,8.6,0.8,0.5
1289,20120713,101,24.6,28.9,21.6,9.0,3.0,83.0
1290,20120714,101,22.1,24.3,19.8,9.8,0.0,3.5
1291,20120715,101,19.6,20.5,18.7,10.0,0.0,46.0
1292,20120716,101,21.6,24.9,18.7,9.5,0.0,0.5
1293,20120717,101,24.7,29.5,20.6,8.8,1.6,0.0
1294,20120718,101,25.6,28.9,22.5,9.1,0.5,2.5
1295,20120719,101,24.5,26.1,22.9,9.5,0.1,48.5
1296,20120720,101,25.5,28.9,23.1,7.3,3.3,0.0
1297,20120721,101,26.5,32.3,22.0,4.5,9.2,-9.0
1298,20120722,101,23.4,25.6,22.1,8.3,0.3,8.5
1299,20120723,101,26.0,29.3,23.2,9.9,0.2,10.0
1300,20120724,101,27.8,31.9,24.7,7.0,4.7,0.3
1301,20120725,101,27.0,32.6,22.7,5.9,8.1,-9.0
1302,20120726,101,26.8,32.8,22.3,4.5,8.7,-9.0
1303,20120727,101,27.0,32.5,21.8,3.8,9.5,-9.0
1304,20120728,101,26.4,31.3,21.7,5.5,4.5,-9.0
1305,20120729,101,27.5,32.7,23.6,5.3,4.3,-9.0
1306,20120730,101,27.3,30.6,23.9,6.9,3.4,4.5
1307,20120731,101,28.5,32.2,25.6,6.6,6.1,0.0
1308,20120801,101,28.6,35.0,24.0,5.8,9.6,-9.0
1309,20120802,101,28.6,33.7,23.4,4.5,9.6,-9.0
1310,20120803,101,29.2,35.2,23.5,4.1,11.3,-9.0
1311,20120804,101,29.3,35.6,23.7,2.1,12.8,-9.0
1312,20120805,101,29.7,36.8,24.1,1.8,12.7,-9.0
1313,20120806,101,29.2,36.2,24.3,2.9,11.2,-9.0
1314,20120807,101,28.2,33.7,23.1,2.3,12.6,-9.0
1315,20120808,101,27.0,34.2,20.5,2.3,12.2,-9.0
1316,20120809,101,28.1,34.3,22.8,5.1,8.2,0.0
1317,20120810,101,26.2,30.2,23.4,8.1,0.3,0.0
1318,20120811,101,26.7,32.5,22.0,6.1,6.2,-9.0
1319,20120812,101,25.0,28.5,22.6,9.1,0.1,14.5
1320,20120813,101,24.9,30.9,21.8,6.6,6.7,0.5
1321,20120814,101,25.4,30.8,19.4,5.3,7.3,1.0
1322,20120815,101,24.1,26.3,22.6,9.6,0.0,92.0
1323,20120816,101,24.5,28.4,21.5,8.3,0.6,0.5
1324,20120817,101,26.1,31.8,22.4,7.0,4.6,3.5
1325,20120818,101,26.3,28.1,24.3,9.6,0.0,1.0
1326,20120819,101,27.5,30.8,25.3,10.0,0.9,4.5
1327,20120820,101,25.3,26.4,24.0,10.0,0.0,77.5
1328,20120821,101,25.4,29.3,23.0,9.6,0.6,78.0
1329,20120822,101,23.1,25.1,20.9,10.0,0.4,9.5
1330,20120823,101,21.6,24.8,18.9,8.6,0.6,-9.0
1331,20120824,101,21.7,24.4,18.4,8.9,0.0,0.2
1332,20120825,101,23.3,27.5,20.4,9.0,1.3,10.0
1333,20120826,101,26.0,31.2,23.1,7.0,3.2,0.0
1334,20120827,101,26.8,32.1,21.6,4.5,8.5,-9.0
1335,20120828,101,26.7,30.3,22.7,10.0,0.0,5.0
1336,20120829,101,25.4,29.4,22.3,8.5,4.4,7.5
1337,20120830,101,20.9,23.6,18.2,10.0,0.0,45.5
1338,20120831,101,21.8,28.5,17.5,6.9,5.4,2.0
1339,20120901,101,22.1,27.7,18.6,6.8,5.1,0.5
1340,20120902,101,23.4,29.3,18.7,4.5,8.5,-9.0
1341,20120903,101,24.2,30.5,19.6,5.0,7.3,-9.0
1342,20120904,101,22.1,24.0,21.0,9.3,0.1,24.0
1343,20120905,101,21.5,26.6,15.5,4.3,8.2,16.5
1344,20120906,101,18.6,26.3,12.4,1.8,9.1,-9.0
1345,20120907,101,20.4,26.1,15.8,7.4,4.5,-9.0
1346,20120908,101,19.6,22.3,16.9,8.9,0.5,20.0
1347,20120909,101,19.6,25.4,15.2,7.6,4.9,-9.0
1348,20120910,101,20.5,26.3,16.3,4.3,5.6,-9.0
1349,20120911,101,19.7,26.3,13.8,3.1,8.7,-9.0
1350,20120912,101,19.3,23.1,16.0,8.8,0.2,-9.0
1351,20120913,101,19.3,20.1,18.6,10.0,0.0,8.5
1352,20120914,101,19.4,22.5,17.3,9.0,0.7,4.0
1353,20120915,101,19.3,24.8,15.8,8.4,4.1,-9.0
1354,20120916,101,17.8,21.0,14.9,10.0,0.0,7.5
1355,20120917,101,17.1,18.9,15.6,10.0,0.0,56.0
1356,20120918,101,19.9,24.8,16.4,7.0,5.3,-9.0
1357,20120919,101,18.4,23.8,14.2,6.5,4.2,0.0
1358,20120920,101,17.7,24.6,12.5,4.6,7.4,-9.0
1359,20120921,101,18.6,24.4,14.5,6.4,4.2,-9.0
1360,20120922,101,19.4,25.9,15.7,5.1,6.7,-9.0
1361,20120923,101,18.6,25.6,12.9,2.1,10.4,-9.0
1362,20120924,101,18.4,26.0,12.3,0.3,11.0,-9.0
1363,20120925,101,18.3,26.4,12.6,1.6,9.7,-9.0
1364,20120926,101,18.2,24.1,13.4,6.3,2.6,-9.0
1365,20120927,101,17.4,21.6,13.5,6.6,0.8,-9.0
1366,20120928,101,15.9,20.5,12.5,7.6,0.6,8.5
1367,20120929,101,14.0,18.6,9.9,5.0,4.5,0.5
1368,20120930,101,14.0,21.3,8.9,3.4,6.7,-9.0
1369,20121001,101,15.5,23.6,10.9,3.4,7.4,-9.0
1370,20121002,101,17.2,24.6,11.8,5.0,7.2,-9.0
1371,20121003,101,16.8,25.0,12.0,3.3,8.3,-9.0
1372,20121004,101,15.4,24.0,8.8,2.1,9.0,-9.0
1373,20121005,101,15.9,21.8,11.5,7.8,3.9,-9.0
1374,20121006,101,16.1,23.5,11.9,3.5,8.0,-9.0
1375,20121007,101,15.7,23.4,10.5,1.0,8.4,-9.0
1376,20121008,101,14.9,22.7,9.6,1.9,9.7,-9.0
1377,20121009,101,14.3,20.3,9.8,4.6,3.2,-9.0
1378,20121010,101,13.8,19.7,9.9,5.6,2.8,0.1
1379,20121011,101,12.1,19.3,7.2,0.5,7.7,-9.0
1380,20121012,101,11.6,20.7,5.6,2.4,7.4,-9.0
1381,20121013,101,11.9,20.7,7.4,4.4,5.7,-9.0
1382,20121014,101,12.7,22.2,6.8,2.4,7.9,0.0
1383,20121015,101,10.3,20.2,3.0,1.9,9.8,-9.0
1384,20121016,101,12.9,22.2,3.7,3.9,7.3,-9.0
1385,20121017,101,12.0,16.2,4.4,4.1,6.0,3.0
1386,20121018,101,8.2,17.0,-0.1,0.3,9.6,-9.0
1387,20121019,101,10.8,19.4,4.0,0.8,9.3,-9.0
1388,20121020,101,12.2,20.3,4.5,3.9,6.7,0.2
1389,20121021,101,14.8,22.8,9.3,3.1,7.7,-9.0
1390,20121022,101,11.7,15.6,9.6,8.0,0.1,36.5
1391,20121023,101,8.9,14.9,3.0,2.6,9.5,-9.0
1392,20121024,101,10.6,14.9,7.2,7.6,1.7,-9.0
1393,20121025,101,11.7,17.1,8.6,5.8,2.2,0.5
1394,20121026,101,12.1,19.2,8.8,6.5,4.6,-9.0
1395,20121027,101,10.9,13.9,8.1,10.0,0.0,35.5
1396,20121028,101,13.9,19.2,7.0,2.4,8.7,0.5
1397,20121029,101,10.2,15.4,5.3,7.3,4.2,-9.0
1398,20121030,101,8.6,13.2,4.1,3.4,5.8,-9.0
1399,20121031,101,5.8,11.7,2.0,4.8,5.6,-9.0
1400,20121101,101,4.8,10.2,-0.9,1.6,8.1,-9.0
1401,20121102,101,3.2,12.6,-3.3,0.0,9.0,-9.0
1402,20121103,101,5.3,15.2,-2.1,1.0,8.9,-9.0
1403,20121104,101,8.8,14.6,1.8,8.6,2.0,2.5
1404,20121105,101,8.5,11.0,5.6,9.5,0.2,6.0
1405,20121106,101,6.9,8.9,4.8,10.0,0.0,1.0
1406,20121107,101,7.0,11.9,2.9,5.1,5.9,-9.0
1407,20121108,101,4.8,9.5,2.2,7.4,0.1,-9.0
1408,20121109,101,7.5,14.1,3.8,5.0,5.0,-9.0
1409,20121110,101,9.0,13.6,4.2,6.9,4.5,-9.0
1410,20121111,101,8.1,11.6,3.8,9.3,0.2,28.0
1411,20121112,101,6.9,8.9,4.2,8.9,1.4,7.5
1412,20121113,101,5.0,8.0,1.4,5.6,3.9,0.0
1413,20121114,101,2.0,7.2,-1.8,1.1,8.2,-9.0
1414,20121115,101,1.4,10.1,-4.4,0.0,8.6,-9.0
1415,20121116,101,1.9,5.6,-3.7,7.4,0.3,6.0
1416,20121117,101,5.1,8.7,-0.4,4.1,6.8,1.0
1417,20121118,101,0.7,8.4,-4.7,0.8,8.2,-9.0
1418,20121119,101,1.0,5.4,-2.4,6.0,2.3,4.3
1419,20121120,101,-0.7,7.5,-5.7,0.4,8.1,-9.0
1420,20121121,101,0.2,6.2,-4.9,4.9,4.3,-9.0
1421,20121122,101,4.0,9.0,-1.9,7.1,2.7,-9.0
1422,20121123,101,4.8,8.5,0.6,6.9,3.5,-9.0
