,평균,평년,서울,부산,대구,광주,대전
2015/10/13,5300,7843,5000,5500,5500,5500,5000
2015/10/14,5200,7753,5000,5500,5000,5500,5000
2015/10/15,5000,7748,4500,5000,5000,5500,5000
2015/10/16,5000,7755,4500,5000,5000,5500,5000
2015/10/19,4900,7712,4500,5000,5000,5000,5000
2015/10/20,4900,7635,4500,5000,5000,5000,5000
2015/10/21,4400,7550,4000,4500,4500,5000,4000
2015/10/22,4200,7533,4000,4500,4500,4000,4000
2015/10/23,4200,7573,4000,4500,4500,4000,4000
2015/10/26,5200,7452,6000,5000,5000,5000,5000
2015/10/27,5000,7422,5000,5000,5000,5000,5000
2015/10/28,4700,7350,5000,4500,4500,4500,5000
2015/10/29,4300,7230,4000,4000,4500,4000,5000
2015/10/30,4000,7117,4000,4000,4000,4000,4000
2015/11/02,3900,6687,4000,4000,4000,3500,4000
2015/11/03,3900,6613,4000,4000,4000,3500,4000
2015/11/04,3900,6620,4000,4000,4000,3500,4000
2015/11/05,4000,6640,4500,4000,4000,3500,4000
2015/11/06,4000,6653,4500,4000,4000,3500,4000
2015/11/09,4000,6732,4500,4000,4000,3500,4000
2015/11/10,4000,6733,4500,4000,4000,3500,4000
2015/11/11,3900,6693,4000,4000,4000,3500,4000
2015/11/12,3900,6633,4000,4000,4000,3500,4000
2015/11/13,3900,6607,4000,4000,4000,3500,4000
2015/11/16,3900,6355,4000,4000,4000,3500,4000
2015/11/17,3900,6335,4000,4000,4000,3500,4000
2015/11/18,3800,6307,3500,4000,4000,3500,4000
2015/11/19,3700,6287,3000,4000,4000,3500,4000
2015/11/20,3700,6287,3000,4000,4000,3500,4000
2015/11/23,3800,6367,3500,4000,4000,3500,4000
2015/11/24,4000,6377,4500,4000,4000,3500,4000
2015/11/25,4100,6370,4500,4000,4500,3500,4000
2015/11/26,4000,6363,4000,4000,4500,3500,4000
2015/11/27,4100,6390,4500,4000,4500,3500,4000
2015/11/30,4100,6380,4500,4000,4500,3500,4000
2015/12/01,3900,6383,4000,4000,4000,3500,4000
2015/12/02,3800,6414,4000,4000,4000,3000,4000
2015/12/03,3800,6451,4000,4000,4000,3000,4000
2015/12/07,3700,6937,4000,3500,4000,3000,4000
2015/12/08,3700,7046,4000,3500,4000,3000,4000
2015/12/09,3700,7062,4000,3500,4000,3000,4000
2015/12/10,3700,7133,4000,3500,4000,3000,4000
2015/12/11,3700,7273,4000,3500,4000,3000,4000
2015/12/14,3700,7687,4000,3500,4000,3000,4000
2015/12/15,3500,7760,4000,3500,3500,3000,3500
2015/12/16,3500,7740,4000,3500,3500,3000,3500
2015/12/17,3500,7667,4000,3500,3500,3000,3500
2015/12/18,3500,7660,4000,3500,3500,3000,3500
2015/12/21,3500,7378,4000,3500,3500,3000,3500
2015/12/22,3600,7105,4000,4000,3500,3000,3500
2015/12/23,3600,6947,4000,4000,3500,3000,3500
2015/12/24,3600,6847,4000,4000,3500,3000,3500
2015/12/28,3700,6757,4500,4000,3500,3000,3500
2015/12/29,3800,6843,4500,4000,3500,3500,3500
2015/12/30,3900,6967,5000,4000,3500,3500,3500
2015/12/31,4100,7225,5500,4000,3500,3500,4000
2016/01/04,4000,7687,5000,4000,3500,3500,4000
2016/01/05,4000,7813,5000,4000,3500,3500,4000
2016/01/06,4100,7847,5500,4000,3500,3500,4000
2016/01/07,4000,7688,5000,4000,3500,3500,4000
2016/01/08,4000,7608,5000,4000,3500,3500,4000
2016/01/11,4100,7493,5000,4000,3500,3500,4500
2016/01/12,4300,7433,5000,4000,4000,3500,5000
2016/01/13,4300,7460,5000,4000,4000,3500,5000
2016/01/14,4500,7485,5500,4000,4500,3500,5000
2016/01/15,4600,7425,5500,4000,5000,3500,5000
2016/01/18,4900,7440,6000,5000,5000,3500,5000
2016/01/19,5100,7473,7000,5000,5000,3500,5000
2016/01/20,5800,7480,7000,6000,5000,5000,6000
2016/01/21,5800,7488,7000,6000,5000,5000,6000
2016/01/22,5700,7495,6500,6000,5000,5000,6000
2016/01/25,6700,7493,8000,7000,5500,6000,7000
2016/01/26,6900,7520,7500,7000,6000,6000,8000
2016/01/27,6900,7520,7000,7000,6500,6000,8000
2016/01/28,7300,7500,7500,7500,7000,6500,8000
2016/01/29,7500,7477,8000,7500,7500,6500,8000
2016/02/01,7900,7500,8500,7500,8000,6500,9000
2016/02/02,7500,7490,7500,7500,8000,6500,8000
2016/02/03,7600,7510,8000,7500,8000,6500,8000
2016/02/04,7600,7527,8000,7500,8000,6500,8000
2016/02/05,7200,7540,8000,7000,7500,6500,7000
2016/02/11,6700,7500,7000,7000,7000,6500,6000
2016/02/12,6700,7623,7000,7000,7000,6500,6000
2016/02/15,6700,7923,7000,7000,7000,6500,6000
2016/02/16,7100,8040,7000,7000,8000,6500,7000
2016/02/17,6900,8107,6500,7000,7500,6500,7000
2016/02/18,6700,8118,6000,7000,7000,6500,7000
2016/02/19,6300,8092,5500,6500,6500,6000,7000
2016/02/22,6000,7995,5500,6000,6500,6000,6000
2016/02/23,6100,7972,6000,6000,7000,5500,6000
2016/02/24,6100,7987,6000,6000,7000,5500,6000
2016/02/25,6300,7953,6000,6000,7000,5500,7000
2016/02/26,6100,7943,6000,6000,6500,5500,6500
2016/02/29,6100,7220,6000,6000,6500,5500,6500
2016/03/02,6700,8133,7000,6500,7500,5500,7000
2016/03/03,7300,8087,8000,7500,8000,6000,7000
2016/03/04,7400,8000,7000,7500,8000,6000,8500
2016/03/07,7300,8202,7500,7000,8000,6000,8000
2016/03/08,7300,8055,7500,7000,8000,6000,8000
2016/03/09,7100,7895,7000,7000,7500,6500,7500
2016/03/10,7100,7745,7000,7000,7500,6500,7500
2016/03/11,6900,7570,7000,7000,7000,6500,7000
2016/03/14,6900,7213,6500,7000,7500,6500,7000
2016/03/15,7000,7080,7000,7000,7500,6500,7000
2016/03/16,7000,6980,7000,7000,7500,6500,7000
2016/03/17,7000,6957,7000,7000,7500,6500,7000
2016/03/18,7000,6923,7000,7000,7500,6500,7000
2016/03/21,7500,6775,7000,8000,8000,6500,8000
2016/03/22,7500,6788,7000,8000,8000,6500,8000
2016/03/23,7700,6800,8000,8000,8000,6500,8000
2016/03/24,7800,6793,8000,8000,8000,7000,8000
2016/03/25,7300,6807,7000,7000,7500,7000,8000
2016/03/28,7600,6728,8000,7500,7500,7000,8000
2016/03/29,7600,6642,8000,7500,7500,7000,8000
2016/03/30,8100,6572,9000,8000,8000,7500,8000
2016/03/31,8100,6505,9000,8000,8000,7500,8000
2016/04/01,8400,6400,9000,8000,8500,7500,9000
2016/04/04,8400,6225,9500,8000,8500,7500,8500
2016/04/05,9400,6185,11000,9000,9000,8000,10000
2016/04/06,10100,6167,11000,9500,9500,8500,12000
2016/04/07,10200,6200,11000,9500,10000,8500,12000
2016/04/08,9600,6233,10000,9500,10000,8500,10000
2016/04/11,9500,6272,10000,9500,10000,8500,9500
2016/04/12,9600,6285,11000,9500,10000,8500,9000
2016/04/14,9900,6187,12000,10000,10000,8500,9000
2016/04/15,9900,6107,12000,10000,10000,8500,9000
2016/04/18,10300,5955,12000,10000,10000,8500,11000
2016/04/19,10300,5848,11000,10000,10000,9500,11000
2016/04/20,11400,5750,13000,11000,11000,10000,12000
2016/04/21,11250,5710,0,11000,12000,10000,12000
2016/04/22,11400,5667,12000,11000,12000,10000,12000
2016/04/25,11600,5632,12000,12000,12000,11000,11000
2016/04/26,11600,5625,12000,12000,12000,11000,11000
2016/04/27,11600,5637,12000,12000,12000,11000,11000
2016/04/28,11800,5670,12000,12000,12000,11000,12000
2016/04/29,12000,5740,12000,12000,13000,11000,12000
2016/05/02,12000,5930,12000,12000,13000,11000,12000
2016/05/03,12600,5943,12000,12000,14000,11000,14000
2016/05/04,12100,5973,12000,12000,12500,11000,13000
2016/05/09,12100,6057,11000,12000,12500,12000,13000
2016/05/10,12300,6108,12000,12000,12500,12000,13000
2016/05/11,12600,6123,12000,12000,13000,12000,14000
2016/05/12,12600,6117,12000,12000,13000,12000,14000
2016/05/13,12000,6187,12000,12000,12000,12000,12000
2016/05/16,12600,6737,12000,12000,13000,12000,14000
2016/05/17,11800,6728,11000,12000,12000,11000,13000
2016/05/18,11800,6798,11000,12000,12000,11000,13000
2016/05/19,11600,6953,11000,12000,12000,11000,12000
2016/05/20,12200,7141,12000,12000,12000,12000,13000
2016/05/23,13400,7370,15000,12000,13000,12000,15000
2016/05/24,13400,7303,15000,12000,13000,12000,15000
2016/05/25,13400,7258,15000,12000,13000,12000,15000
2016/05/26,13000,7315,13000,13000,13000,12000,14000
2016/05/27,12400,7367,13000,12000,13000,12000,12000
2016/05/30,11200,7282,12000,11000,12000,11000,10000
2016/05/31,10200,7138,10000,11000,12000,8000,10000
2016/06/01,9000,6997,8000,11000,11000,7000,8000
2016/06/02,8200,6845,7000,9000,10000,7000,8000
2016/06/03,8200,6800,7000,9000,10000,7000,8000
2016/06/07,7400,6267,6000,8000,9000,6000,8000
2016/06/08,6800,6087,5000,8000,8000,6000,7000
2016/06/09,6100,5983,5000,7000,7500,5000,6000
2016/06/10,5900,5977,4500,7000,7000,5000,6000
2016/06/13,5800,5393,5000,6000,7000,5000,6000
2016/06/14,5800,5375,5000,6000,7000,5000,6000
2016/06/15,5600,5315,5000,5500,7000,5000,5500
2016/06/16,5600,5313,6000,5500,6000,5000,5500
2016/06/17,5700,5347,6000,5500,6000,5000,6000
2016/06/20,7400,5367,8000,8000,7000,6000,8000
2016/06/21,7600,5293,7000,7000,8000,6000,10000
2016/06/22,7400,5242,7000,7000,8000,6000,9000
2016/06/23,7200,5235,7000,7000,8000,6000,8000
2016/06/24,7200,5213,7000,7000,8000,6000,8000
2016/06/27,6900,5213,6500,7000,7000,6000,8000
2016/06/28,6400,5265,6000,6000,7000,6000,7000
2016/06/29,6100,5272,6000,6000,6500,6000,6000
2016/06/30,6100,5277,6000,6000,6500,6000,6000
2016/07/01,6100,5310,6000,6000,6500,6000,6000
2016/07/04,6700,5520,7000,6500,7000,6000,7000
2016/07/05,6400,5522,6000,6000,7000,6000,7000
2016/07/06,6700,5452,7500,6000,7000,6000,7000
2016/07/07,6700,5430,7000,6500,7000,6000,7000
2016/07/08,6700,5467,7000,6500,7000,6000,7000
2016/07/11,6500,5300,6000,6500,7000,6000,7000
2016/07/12,6300,5235,6000,6500,7000,6000,6000
2016/07/13,6200,5198,6000,6000,7000,6000,6000
2016/07/14,6400,5190,7000,6000,7000,6000,6000
2016/07/15,6800,5173,6000,6000,8000,6000,8000
2016/07/18,6900,5197,7000,6500,8000,6000,7000
2016/07/19,6200,5237,6000,6000,7000,6000,6000
2016/07/20,5200,5280,5000,5000,6000,4000,6000
2016/07/21,5200,5297,5000,5000,6000,4000,6000
2016/07/22,5200,5310,5000,5000,6000,4000,6000
2016/07/25,5200,5697,5000,5000,6000,4000,6000
2016/07/26,5200,5977,5000,5000,6000,4000,6000
2016/07/27,4800,6128,5000,5000,5000,4000,5000
2016/07/28,4700,6238,5000,4500,5000,4000,5000
2016/07/29,4700,6303,5000,4500,5000,4000,5000
2016/08/01,4700,6553,5000,4500,5000,4000,5000
2016/08/02,4900,6700,6000,4500,5000,4000,5000
2016/08/03,4700,6962,5500,4500,5000,3500,5000
2016/08/04,4800,7154,6000,4500,5000,3500,5000
2016/08/05,5400,7290,7000,5000,5000,5000,5000
2016/08/08,5000,7847,5000,5000,5000,5000,5000
2016/08/09,5200,8114,5000,5000,5000,5000,6000
2016/08/10,5000,8239,4000,5000,5000,5000,6000
2016/08/11,5000,8352,5000,5000,5000,5000,5000
2016/08/12,5400,8366,5000,5000,5000,5000,7000
2016/08/16,5600,8307,5000,5000,6000,5000,7000
2016/08/17,5600,8200,5000,5000,6000,5000,7000
2016/08/18,5600,8257,5000,5000,6000,5000,7000
2016/08/19,5600,8490,5000,5000,6000,5000,7000
2016/08/22,6600,8237,7000,6000,7000,6000,7000
2016/08/23,6800,8430,7000,6000,7000,6000,8000
2016/08/24,6800,8587,7000,6000,7000,6000,8000
2016/08/25,6800,8613,8000,6000,7000,6000,7000
2016/08/26,7100,8527,7000,6500,8000,6000,8000
2016/08/29,8000,8597,8000,9000,8000,6000,9000
2016/08/30,8600,8477,9000,9000,9000,7000,9000
2016/08/31,9000,8467,11000,9000,9000,8000,8000
2016/09/01,9600,8463,10000,10000,9000,8000,11000
2016/09/02,9600,8477,10000,10000,9000,8000,11000
2016/09/05,9800,8597,10000,10000,10000,8000,11000
2016/09/06,9800,8730,10000,10000,10000,8000,11000
2016/09/07,9400,8787,9000,10000,10000,8000,10000
2016/09/08,8600,8800,9000,9000,9000,8000,8000
2016/09/09,8800,8750,8000,9000,9000,8000,10000
2016/09/12,9200,8592,10000,9000,9000,8000,10000
2016/09/13,9800,8538,11000,10000,9000,8000,11000
2016/09/19,10200,8103,11000,11000,9000,9000,11000
2016/09/20,9600,8030,10000,10000,9000,9000,10000
2016/09/21,9600,7980,11000,10000,9000,9000,9000
2016/09/22,9400,8003,10000,10000,9000,9000,9000
2016/09/23,8900,7997,9000,9000,8500,9000,9000
2016/09/26,9100,7825,11000,9000,8500,8000,9000
2016/09/27,9100,7745,11000,9000,8500,8000,9000
2016/09/28,9400,7665,12000,9000,9000,8000,9000
2016/09/29,8700,7658,10000,9000,8500,8000,8000
2016/09/30,8800,7620,10000,9000,9000,8000,8000
2016/10/04,9600,7315,11000,10000,10000,9000,8000
2016/10/05,10200,7263,11000,10000,11000,9000,10000
2016/10/06,10400,7183,11000,10000,11000,9000,11000
2016/10/07,10400,7053,11000,10000,11000,10000,10000
2016/10/10,10400,6850,11000,10000,11000,10000,10000
2016/10/11,10600,6743,11000,10000,11000,10000,11000
2016/10/12,10600,6610,11000,10000,11000,10000,11000
2016/10/13,10600,6523,10000,10000,11000,10000,12000
2016/10/14,11400,6413,12000,11000,12000,10000,12000
2016/10/17,11000,6183,12000,10000,12000,10000,11000
2016/10/18,10400,6123,11000,10000,11000,10000,10000
2016/10/19,10400,5998,11000,10000,11000,10000,10000
2016/10/20,10600,5858,11000,10000,12000,10000,10000
2016/10/21,10800,5753,11000,10000,12000,10000,11000
2016/10/24,10600,5643,11000,10000,12000,10000,10000
2016/10/25,10600,5517,11000,10000,12000,10000,10000
2016/10/26,10600,5452,11000,10000,12000,10000,10000
2016/10/27,10800,5432,12000,10000,12000,10000,10000
2016/10/28,10600,5347,12000,10000,11000,10000,10000
2016/10/31,10200,5187,11000,10000,10000,10000,10000
2016/11/01,11200,5147,11000,11000,12000,10000,12000
2016/11/02,11200,5100,11000,11000,12000,10000,12000
2016/11/03,11000,5047,11000,11000,12000,10000,11000
2016/11/04,11200,5053,11000,11000,12000,10000,12000
2016/11/07,11400,5087,12000,11000,12000,10000,12000
2016/11/08,11600,5055,13000,11000,12000,10000,12000
2016/11/09,12200,5022,13000,12000,13000,10000,13000
2016/11/10,12400,4973,13000,12000,13000,11000,13000
2016/11/11,12400,4913,13000,12000,13000,11000,13000
2016/11/14,13200,4820,14000,12000,13000,12000,15000
2016/11/15,13800,4773,15000,12000,14000,12000,16000
2016/11/16,15000,4742,18000,14000,14000,14000,15000
2016/11/17,15200,4715,17000,15000,14000,14000,16000
2016/11/18,16200,4673,17000,16000,16000,15000,17000
2016/11/21,16200,4667,17000,16000,16000,15000,17000
2016/11/22,16200,4680,17000,16000,16000,15000,17000
2016/11/23,16800,4680,18000,16000,18000,15000,17000
2016/11/24,16600,4660,17000,16000,18000,15000,17000
2016/11/25,16600,4647,17000,16000,18000,15000,17000
2016/11/28,16600,4592,17000,16000,18000,15000,17000
2016/11/29,16600,4562,17000,16000,18000,15000,17000
2016/11/30,15800,4533,17000,15000,17000,15000,15000
2016/12/01,16200,4527,17000,15000,17000,15000,17000
2016/12/05,16200,4624,18000,15000,17000,15000,16000
2016/12/06,16600,4660,18000,15000,17000,15000,18000
2016/12/07,16200,4663,18000,15000,17000,15000,16000
2016/12/08,16000,4677,18000,15000,17000,15000,15000
2016/12/09,15200,4720,18000,15000,16000,14000,13000
2016/12/12,14000,4747,16000,14000,15000,14000,11000
2016/12/13,14000,4787,16000,14000,15000,14000,11000
2016/12/14,14800,4820,16000,14000,16000,14000,14000
2016/12/15,14800,4860,16000,14000,16000,14000,14000
2016/12/16,14600,4867,16000,14000,16000,14000,13000
2016/12/19,14600,4887,16000,14000,16000,14000,13000
2016/12/20,14800,4907,16000,14000,16000,14000,14000
2016/12/21,15000,4932,18000,14000,17000,14000,12000
2016/12/22,14600,4938,17000,14000,17000,14000,11000
2016/12/23,15000,4947,17000,14000,17000,14000,13000
2016/12/26,14800,4947,17000,14000,17000,13000,13000
2016/12/27,14400,4953,16000,14000,16000,13000,13000
2016/12/28,14600,4970,17000,14000,16000,13000,13000
2016/12/29,14400,4997,17000,14000,15000,13000,13000
2016/12/30,14200,5027,17000,14000,15000,13000,12000
2017/01/02,14200,5108,17000,14000,15000,13000,12000
2017/01/03,14200,5162,17000,14000,15000,13000,12000
2017/01/04,14400,5207,17000,14000,15000,13000,13000
2017/01/05,14200,5240,16000,14000,15000,13000,13000
2017/01/06,13400,5267,14000,14000,14000,13000,12000
2017/01/09,13600,5267,15000,14000,14000,13000,12000
2017/01/10,13800,5273,16000,14000,14000,13000,12000
2017/01/11,13800,5267,16000,14000,14000,13000,12000
2017/01/12,13600,5280,16000,14000,14000,13000,11000
2017/01/13,13400,5273,15000,14000,15000,13000,10000
2017/01/16,13600,5313,13000,14000,15000,13000,13000
2017/01/17,12800,5300,12000,13000,14000,13000,12000
2017/01/18,13200,5333,14000,13000,14000,13000,12000
2017/01/19,12800,5380,12000,13000,14000,12000,13000
2017/01/20,13200,5440,14000,13000,14000,12000,13000
2017/01/23,13400,5633,14000,13000,14000,12000,14000
2017/01/24,13200,5633,14000,12000,14000,12000,14000
2017/01/25,13800,5680,15000,13000,15000,12000,14000
2017/01/26,13400,5827,15000,13000,15000,12000,12000
2017/01/31,13400,6263,15000,13000,15000,12000,12000
2017/02/01,13800,6313,16000,13000,15000,13000,12000
2017/02/02,14000,6347,17000,13000,16000,13000,11000
2017/02/03,13800,6347,16000,13000,15000,13000,12000
2017/02/06,13800,6170,16000,13000,15000,13000,12000
2017/02/07,14200,6152,16000,13000,15000,14000,13000
2017/02/08,13600,6132,14000,13000,14000,14000,13000
2017/02/09,13800,6143,15000,13000,14000,14000,13000
2017/02/10,12800,6157,14000,12000,13000,13000,12000
2017/02/13,13000,6240,15000,12000,13000,13000,12000
2017/02/14,12600,6277,15000,12000,13000,13000,10000
2017/02/15,12200,6290,15000,12000,12000,12000,10000
2017/02/16,12200,6327,13000,12000,12000,12000,12000
2017/02/17,11200,6407,12000,11000,11000,11000,11000
2017/02/20,12000,6327,13000,12000,12000,11000,12000
2017/02/21,12200,6360,14000,12000,12000,11000,12000
2017/02/22,12400,6375,15000,12000,12000,11000,12000
2017/02/23,13000,6400,15000,12000,13000,11000,14000
2017/02/24,13600,6467,15000,12000,14000,13000,14000
2017/02/27,13400,6567,15000,12000,14000,12000,14000
2017/02/28,13600,6593,15000,12000,14000,13000,14000
2017/03/02,13000,6987,14000,12000,14000,12000,13000
2017/03/03,12600,7100,14000,12000,13000,11000,13000
2017/03/06,12200,7422,14000,12000,13000,10000,12000
2017/03/07,12600,7535,14000,12000,13000,11000,13000
2017/03/08,11800,7495,14000,12000,12000,10000,11000
2017/03/09,11800,7388,14000,12000,12000,10000,11000
2017/03/10,11600,7325,13000,12000,12000,10000,11000
2017/03/13,11200,7052,12000,11000,12000,10000,11000
2017/03/14,10000,6953,11000,10000,11000,9000,9000
2017/03/15,10400,6880,11000,10000,11000,10000,10000
2017/03/16,10400,6853,11000,10000,11000,10000,10000
2017/03/17,10400,6897,11000,10000,11000,10000,10000
2017/03/20,11400,6800,12000,11000,12000,10000,12000
2017/03/21,11800,6795,13000,11000,13000,10000,12000
2017/03/22,11400,6855,13000,11000,12000,10000,11000
2017/03/23,11000,6847,11000,11000,12000,10000,11000
2017/03/24,11000,6850,11000,11000,12000,10000,11000
2017/03/27,9800,6810,9000,10000,11000,9000,10000
2017/03/28,9200,6808,9000,9000,10000,9000,9000
2017/03/29,9000,6755,8000,9000,10000,8000,10000
2017/03/30,8400,6758,7000,9000,9000,8000,9000
2017/03/31,7800,6768,6000,9000,9000,6000,9000
2017/04/03,7200,6660,7000,8000,8000,6000,7000
2017/04/04,7200,6652,6000,8000,8000,6000,8000
2017/04/05,7200,6672,6000,8000,8000,6000,8000
2017/04/06,6600,6693,6000,7000,7000,6000,7000
2017/04/07,6600,6715,6000,7000,7000,6000,7000
2017/04/10,6200,6747,6000,6000,7000,5000,7000
2017/04/11,6000,6760,5000,6000,7000,5000,7000
2017/04/12,5700,6765,5000,6000,6500,5000,6000
2017/04/13,5300,6753,5000,5500,6000,4000,6000
2017/04/14,5200,6747,5000,5000,6000,4000,6000
2017/04/17,5000,6680,5000,5000,6000,4000,5000
2017/04/18,4600,6675,4000,5000,5000,4000,5000
2017/04/19,4600,6722,4000,5000,5000,4000,5000
2017/04/20,4300,6817,3000,5000,5000,4000,4500
2017/04/21,4100,6853,4000,4000,4500,4000,4000
2017/04/24,4300,7020,4000,4000,4500,4000,5000
2017/04/25,4000,7152,4000,4000,4500,3000,4500
2017/04/26,3800,7312,4000,4000,4000,3000,4000
2017/04/27,4000,7637,5000,4000,4000,3000,4000
2017/04/28,4400,7758,5000,4500,4500,3000,5000
2017/05/02,4700,8297,5000,4500,4500,4500,5000
2017/05/04,4700,8453,4500,4500,4500,5000,5000
2017/05/08,4400,8665,4000,4500,4500,5000,4000
2017/05/10,4400,8763,4000,4500,4500,5000,4000
2017/05/11,4400,8790,4000,4500,4500,5000,4000
2017/05/12,4400,8850,4000,4500,4500,5000,4000
2017/05/15,4500,9277,4000,4000,4500,5000,5000
2017/05/16,4000,9377,4000,4000,4000,4000,4000
2017/05/17,3900,9303,4000,3500,4000,4000,4000
2017/05/18,3900,9400,4000,3500,4000,4000,4000
2017/05/19,3900,9620,4000,3500,4000,4000,4000
2017/05/22,4400,10177,5000,4000,4000,5000,4000
2017/05/23,4400,10237,5000,4000,4000,5000,4000
2017/05/24,4400,10263,5000,4000,4000,5000,4000
2017/05/25,4200,10232,5000,4000,4000,4000,4000
2017/05/26,4200,10142,5000,4000,4000,4000,4000
2017/05/29,4200,9847,4000,3500,4000,3500,6000
2017/05/30,4100,9635,4000,3500,4000,3500,5500
2017/05/31,3900,9180,4000,3500,4000,3500,4500
2017/06/01,3800,8758,4000,3500,4000,3500,4000
2017/06/02,3800,8358,4000,3500,4000,3500,4000
2017/06/05,3860,7703,4000,3500,4000,3500,4300
2017/06/07,4160,7380,5000,3500,4500,3500,4300
2017/06/08,4200,7047,5000,3500,4500,3500,4500
2017/06/09,4000,6783,5000,3500,4500,3000,4000
2017/06/12,4000,6193,5000,3500,4500,3000,4000
2017/06/13,3600,5973,4000,3500,4000,3000,3500
2017/06/14,3400,5913,3000,3500,4000,3000,3500
2017/06/15,3400,5840,3000,3500,4000,3000,3500
2017/06/16,3000,5940,3000,3000,3500,2500,3000
2017/06/19,3600,6165,4000,3500,4000,2500,4000
2017/06/20,3500,6213,4000,3500,4000,2000,4000
2017/06/21,3200,6253,3500,3500,3500,2000,3500
2017/06/22,3200,6275,3500,3500,3500,2000,3500
2017/06/23,3300,6248,3500,3500,3500,2500,3500
2017/06/26,3700,6148,4000,4000,4000,3000,3500
2017/06/27,3900,6087,4000,4000,4000,3500,4000
2017/06/28,3900,6047,4000,4000,4000,3500,4000
2017/06/29,3900,5970,4000,4000,4000,3500,4000
2017/06/30,4200,5947,4500,4000,4500,4000,4000
2017/07/03,4500,5982,5000,4500,4500,4000,4500
2017/07/04,4400,6000,4500,4500,4500,4000,4500
2017/07/05,4500,6037,4500,4500,4500,4000,5000
2017/07/06,4300,6000,4000,4000,4500,4000,5000
2017/07/07,4300,5977,4000,4000,4500,4000,5000
2017/07/10,4100,5910,3500,4000,4500,3500,5000
2017/07/11,3700,5827,3000,3500,4500,3500,4000
2017/07/12,4000,5748,4000,4000,4500,3500,4000
2017/07/13,3800,5728,3500,3500,4500,3500,4000
2017/07/14,3700,5747,3500,3500,4500,3500,3500
2017/07/17,3800,5749,4000,3500,4500,3500,3500
2017/07/18,3800,5657,4000,3500,4500,3500,3500
2017/07/19,3700,5610,4500,3500,4000,3000,3500
2017/07/20,3700,5560,5000,3500,3500,3000,3500
2017/07/21,3800,5487,5000,3500,3500,3500,3500
2017/07/24,5300,5627,8000,6000,4500,4500,3500
2017/07/25,5700,5763,8000,6000,5000,5000,4500
2017/07/26,6200,5990,8000,7000,5500,5500,5000
2017/07/27,6200,6062,8000,7000,6000,5000,5000
2017/07/28,6200,6092,8000,7000,6000,5000,5000
2017/07/31,7000,6230,10000,8000,6000,5500,5500
2017/08/01,6900,6312,9000,8000,6000,5500,6000
2017/08/02,7300,6372,9000,8000,6500,6000,7000
2017/08/03,8000,6525,9000,8000,7000,7000,9000
2017/08/04,9000,6610,10000,8000,7500,7500,12000
2017/08/07,9000,6923,10000,8000,7500,7500,12000
2017/08/08,9600,7117,11000,9000,7500,8500,12000
2017/08/09,10400,7310,12000,9000,9000,9000,13000
2017/08/10,10700,7423,13000,9500,9500,9500,12000
2017/08/11,11000,7512,13000,10000,10000,10000,12000
2017/08/14,12200,7473,13000,12000,11000,11000,14000
2017/08/16,12600,7407,13000,12000,12000,12000,14000
2017/08/17,12600,7287,12000,12000,13000,13000,13000
2017/08/18,12400,7257,11000,12000,13000,13000,13000
2017/08/21,11600,7010,10000,11000,13000,12000,12000
2017/08/22,11600,6903,10000,11000,13000,12000,12000
2017/08/23,10800,6930,10000,10000,12000,11000,11000
2017/08/24,10800,7047,12000,10000,12000,11000,9000
2017/08/25,11400,7153,12000,10000,11000,11000,13000
2017/08/28,11600,7435,13000,11000,11000,11000,12000
2017/08/29,11600,7563,13000,11000,11000,11000,12000
2017/08/30,11400,7750,12000,11000,11000,11000,12000
2017/08/31,10800,7960,11000,11000,11000,11000,10000
2017/09/01,10600,8117,11000,11000,11000,10000,10000
2017/09/04,11600,8327,14000,11000,11000,11000,11000
2017/09/05,11600,8337,13000,11000,11000,12000,11000
2017/09/06,11400,8390,13000,11000,11000,11000,11000
2017/09/07,11200,8367,12000,11000,11000,11000,11000
2017/09/08,11400,8337,13000,11000,11000,11000,11000
2017/09/11,11200,8233,12000,11000,11000,11000,11000
2017/09/12,10800,8312,12000,11000,10000,11000,10000
2017/09/13,11200,8285,13000,11000,10000,11000,11000
2017/09/14,11200,8313,14000,11000,10000,11000,10000
2017/09/15,11600,8253,14000,11000,10000,11000,12000
2017/09/18,11800,7993,13000,11000,12000,11000,12000
2017/09/19,11600,7997,12000,11000,12000,11000,12000
2017/09/20,11600,8010,12000,11000,12000,11000,12000
2017/09/21,11600,8020,13000,11000,12000,11000,11000
2017/09/22,11600,8063,13000,11000,12000,12000,10000
2017/09/25,11600,7887,13000,11000,12000,12000,10000
2017/09/26,11600,7878,13000,11000,12000,12000,10000
2017/09/27,11800,7732,13000,12000,12000,12000,10000
2017/09/28,11800,7632,13000,12000,12000,12000,10000
2017/09/29,12200,7632,14000,12000,12000,12000,11000
2017/10/10,12600,7037,12000,12000,12000,12000,15000
2017/10/11,12400,6951,12000,12000,12000,12000,14000
2017/10/12,11200,6898,11000,11000,12000,10000,12000
2017/10/13,9400,6850,9000,10000,10000,9000,9000
2017/10/16,8000,6788,7000,9000,9000,8000,7000
2017/10/17,7200,6751,7000,8000,9000,7000,5000
2017/10/18,7400,6777,7000,8000,9000,7000,6000
2017/10/19,7800,6758,7000,8000,9000,7000,8000
2017/10/20,8200,6715,7000,8000,9000,8000,9000
2017/10/23,7800,6760,7000,8000,9000,9000,6000
2017/10/24,7200,6817,6000,8000,8000,8000,6000
