,관측일,국내 지점번호,일 평균기온,최고기온,최저기온,일 평균 전운량,일조합,일 강수량
1017,20111015,100,10.7,15.1,6.0,8.9,5.4,14.5
1018,20111016,100,9.4,12.5,5.8,5.6,5.9,1.0
1019,20111017,100,7.5,12.5,0.7,0.0,10.7,-9.0
1020,20111018,100,2.5,10.1,-4.5,0.0,10.7,-9.0
1021,20111019,100,5.3,13.4,-4.2,1.0,10.7,-9.0
1022,20111020,100,7.1,14.1,0.8,7.4,7.5,-9.0
1023,20111021,100,9.0,12.7,3.7,9.4,0.4,6.5
1024,20111022,100,9.9,10.7,8.0,9.3,0.0,27.5
1025,20111023,100,10.6,18.4,3.2,8.6,5.6,-9.0
1026,20111024,100,9.9,13.1,5.0,8.9,1.1,0.2
1027,20111025,100,2.6,7.3,-2.5,0.9,10.4,-9.0
1028,20111026,100,3.1,14.6,-5.5,2.1,9.5,-9.0
1029,20111027,100,5.9,15.4,-2.3,4.1,8.2,-9.0
1030,20111028,100,9.1,14.9,4.4,7.1,6.5,-9.0
1031,20111029,100,7.6,9.3,5.2,10.0,0.0,9.0
1032,20111030,100,6.9,9.9,0.9,8.5,0.8,1.0
1033,20111031,100,6.0,15.6,-1.6,4.4,9.4,-9.0
1034,20111101,100,7.7,17.8,-0.7,1.9,10.0,-9.0
1035,20111102,100,10.3,17.9,3.3,5.8,8.2,-9.0
1036,20111103,100,8.1,12.7,2.1,7.6,3.0,-9.0
1037,20111104,100,12.9,19.7,8.3,8.0,6.3,-9.0
1038,20111105,100,12.8,17.4,10.9,10.0,0.2,3.0
1039,20111106,100,8.9,11.7,8.3,10.0,0.0,20.5
1040,20111107,100,9.6,13.6,8.2,9.1,0.8,0.5
1041,20111108,100,7.3,9.0,6.4,10.0,0.1,2.5
1042,20111109,100,6.1,6.9,4.3,9.1,0.0,5.5
1043,20111110,100,4.7,9.9,0.3,9.0,3.0,-9.0
1044,20111111,100,5.9,11.2,1.7,7.0,0.6,-9.0
1045,20111112,100,5.8,9.8,-0.2,5.5,6.2,-9.0
1046,20111113,100,7.0,9.5,3.7,4.9,3.6,-9.0
1047,20111114,100,2.5,8.2,-2.7,0.0,9.6,-9.0
1048,20111115,100,2.3,8.5,-2.0,1.4,9.5,-9.0
1049,20111116,100,3.8,11.3,-4.1,3.9,7.4,-9.0
1050,20111117,100,5.3,12.5,-0.8,8.3,0.6,-9.0
1051,20111118,100,10.4,13.9,5.1,9.3,0.4,0.5
1052,20111119,100,10.1,14.5,1.4,6.4,4.6,0.5
1053,20111120,100,-3.2,1.4,-6.2,0.3,9.5,-9.0
1054,20111121,100,-3.9,1.1,-7.1,0.0,9.5,-9.0
1055,20111122,100,-0.3,2.6,-7.9,8.0,1.4,0.0
1056,20111123,100,-1.0,3.2,-6.2,7.3,1.6,1.7
1057,20111124,100,-5.5,-1.9,-9.0,1.1,9.4,-9.0
1058,20111125,100,-2.2,2.9,-6.4,0.0,9.4,-9.0
1059,20111126,100,2.5,6.8,-5.1,5.9,4.6,-9.0
1060,20111127,100,9.6,11.0,6.6,9.5,0.0,0.1
1061,20111128,100,10.2,14.6,4.4,7.4,5.3,-9.0
1062,20111129,100,4.7,8.2,3.1,9.9,0.0,7.5
1063,20111130,100,-0.7,3.1,-1.7,10.0,0.0,41.0
1064,20111201,100,-1.9,-1.4,-2.5,10.0,0.0,4.4
1065,20111202,100,-0.3,0.9,-1.9,10.0,0.0,3.0
1066,20111203,100,0.4,3.2,-1.2,8.1,0.3,13.9
1067,20111204,100,-2.0,0.2,-5.3,3.6,6.1,-9.0
1068,20111205,100,-6.4,6.8,-14.6,3.6,8.0,-9.0
1069,20111206,100,-3.4,2.4,-8.5,7.4,2.9,0.0
1070,20111207,100,-1.5,1.9,-6.3,9.3,0.7,-9.0
1071,20111208,100,-3.8,1.7,-7.8,8.9,4.6,20.6
1072,20111209,100,-6.3,-2.7,-11.0,8.5,0.0,3.8
1073,20111210,100,-7.6,-5.4,-13.4,1.4,8.7,-9.0
1074,20111211,100,-3.5,-0.2,-6.6,3.6,8.6,-9.0
1075,20111212,100,-1.9,2.6,-11.3,4.8,6.0,-9.0
1076,20111213,100,-6.1,5.4,-17.9,2.8,8.4,-9.0
1077,20111214,100,-2.0,2.8,-10.5,2.9,8.3,-9.0
1078,20111215,100,-7.2,-1.0,-11.1,1.6,7.8,-9.0
1079,20111216,100,-12.0,-8.7,-16.2,0.0,9.0,-9.0
1080,20111217,100,-11.5,-6.3,-18.3,0.0,8.9,-9.0
1081,20111218,100,-6.8,-3.1,-11.4,1.3,8.9,-9.0
1082,20111219,100,-7.5,-2.4,-13.1,1.0,8.9,-9.0
1083,20111220,100,-8.1,-1.5,-17.3,1.5,8.8,-9.0
1084,20111221,100,-3.7,-1.6,-8.9,6.4,0.7,0.3
1085,20111222,100,-9.2,-3.1,-16.2,1.1,8.9,0.0
1086,20111223,100,-12.1,-6.3,-19.4,0.6,8.9,-9.0
1087,20111224,100,-9.8,-7.1,-14.7,2.5,8.9,0.4
1088,20111225,100,-12.2,-8.2,-15.3,0.0,9.0,-9.0
1089,20111226,100,-13.3,-7.2,-18.7,0.0,8.9,-9.0
1090,20111227,100,-10.8,-1.7,-18.8,1.8,8.2,-9.0
1091,20111228,100,-7.1,-0.5,-17.0,7.0,6.3,0.0
1092,20111229,100,-4.1,1.8,-9.1,6.6,6.4,0.0
1093,20111230,100,-8.6,-0.2,-14.5,1.6,8.6,-9.0
1094,20111231,100,-7.9,-2.4,-16.6,3.9,7.6,-9.0
1095,20120101,100,-6.2,-3.4,-10.4,7.4,5.9,0.3
1096,20120102,100,-8.8,-1.3,-16.4,5.3,7.0,0.1
1097,20120103,100,-8.5,-3.5,-14.4,5.1,6.5,0.3
1098,20120104,100,-11.4,-7.0,-13.9,1.4,8.7,-9.0
1099,20120105,100,-11.3,-5.6,-17.9,0.0,8.9,-9.0
1100,20120106,100,-9.3,-1.2,-15.9,0.4,8.9,-9.0
1101,20120107,100,-11.2,1.7,-20.4,0.0,9.0,-9.0
1102,20120108,100,-8.5,-0.1,-18.3,4.8,6.0,-9.0
1103,20120109,100,-5.4,-1.9,-7.5,2.4,7.9,-9.0
1104,20120110,100,-7.3,-2.8,-10.5,0.6,8.3,-9.0
1105,20120111,100,-9.4,-4.9,-13.3,0.8,9.1,-9.0
1106,20120112,100,-9.5,-4.6,-14.5,2.4,8.7,0.0
1107,20120113,100,-5.6,-2.4,-8.0,5.0,4.1,0.0
1108,20120114,100,-6.8,-2.1,-15.0,2.5,9.1,-9.0
1109,20120115,100,-7.7,-1.7,-13.1,4.9,6.4,-9.0
1110,20120116,100,-5.8,-0.2,-13.7,6.9,1.1,0.0
1111,20120117,100,-2.9,3.8,-6.6,6.8,2.8,0.0
1112,20120118,100,-3.6,1.3,-8.2,8.5,4.1,0.0
1113,20120119,100,-0.5,0.5,-1.3,10.0,0.0,12.7
1114,20120120,100,-1.1,-0.3,-1.9,10.0,0.0,8.0
1115,20120121,100,-1.2,0.5,-2.5,9.6,0.1,1.9
1116,20120122,100,-6.5,-1.8,-13.3,4.6,8.2,0.0
1117,20120123,100,-14.2,-10.3,-18.5,0.0,9.6,-9.0
1118,20120124,100,-12.9,-9.0,-17.7,0.6,9.6,-9.0
1119,20120125,100,-12.7,-9.7,-15.1,2.1,9.7,0.0
1120,20120126,100,-9.3,-5.4,-19.5,4.0,5.7,0.0
1121,20120127,100,-5.9,-2.2,-9.8,2.6,8.3,0.0
1122,20120128,100,-8.6,-1.0,-16.8,5.5,7.8,-9.0
1123,20120129,100,-10.9,-1.5,-18.9,1.6,9.3,-9.0
1124,20120130,100,-11.6,-5.3,-21.8,0.0,9.6,-9.0
1125,20120131,100,-8.6,-4.1,-15.3,5.5,5.9,4.3
1126,20120201,100,-14.6,-7.9,-19.3,0.0,9.7,0.0
1127,20120202,100,-17.6,-11.1,-23.0,0.0,9.9,-9.0
1128,20120203,100,-14.1,-10.0,-20.2,1.6,9.8,0.1
1129,20120204,100,-7.7,-3.9,-13.2,2.8,9.4,0.3
1130,20120205,100,-5.9,0.7,-11.9,4.0,6.3,-9.0
1131,20120206,100,-4.5,2.7,-14.8,6.9,5.7,-9.0
1132,20120207,100,-9.6,-1.9,-16.4,1.6,9.7,-9.0
1133,20120208,100,-13.8,-9.5,-18.5,0.6,10.1,-9.0
1134,20120209,100,-10.1,-6.4,-14.8,2.9,9.8,0.0
1135,20120210,100,-8.6,-4.2,-16.0,3.3,8.1,-9.0
1136,20120211,100,-8.4,-3.4,-15.8,0.0,10.0,-9.0
1137,20120212,100,-4.3,1.2,-9.7,3.9,9.6,-9.0
1138,20120213,100,-2.0,3.3,-7.3,4.9,4.9,-9.0
1139,20120214,100,-0.8,4.9,-8.4,4.1,7.0,-9.0
1140,20120215,100,-3.4,0.7,-6.7,6.3,5.5,-9.0
1141,20120216,100,-6.7,-3.1,-10.3,1.1,9.9,-9.0
1142,20120217,100,-10.9,-7.2,-13.6,0.4,9.8,-9.0
1143,20120218,100,-12.0,-6.5,-19.3,0.0,10.4,-9.0
1144,20120219,100,-9.2,-3.7,-14.5,0.0,10.5,-9.0
1145,20120220,100,-5.1,0.1,-12.7,0.0,10.1,-9.0
1146,20120221,100,-4.8,1.1,-11.8,5.4,3.5,-9.0
1147,20120222,100,-1.7,8.7,-13.6,4.4,9.0,-9.0
1148,20120223,100,0.5,5.4,-2.3,7.6,6.8,0.0
1149,20120224,100,-1.9,0.1,-3.1,10.0,0.5,0.0
1150,20120225,100,-3.4,-1.2,-5.1,10.0,0.1,6.9
1151,20120226,100,-7.2,-4.1,-13.8,9.5,0.6,0.5
1152,20120227,100,-10.7,-1.1,-19.1,1.0,10.7,-9.0
1153,20120228,100,-6.3,2.5,-16.5,5.3,1.9,-9.0
1154,20120229,100,-2.5,8.0,-14.5,2.5,10.0,-9.0
1155,20120301,100,0.6,7.5,-3.2,6.1,8.9,-9.0
1156,20120302,100,-1.2,1.3,-2.6,10.0,0.1,1.5
1157,20120303,100,-2.7,-1.0,-3.6,10.0,0.1,1.4
1158,20120304,100,-1.7,-1.3,-2.5,10.0,0.0,1.7
1159,20120305,100,-1.0,-0.5,-2.0,10.0,0.0,14.5
1160,20120306,100,-1.0,1.9,-2.4,8.8,1.7,3.7
1161,20120307,100,-0.4,5.6,-2.9,6.4,8.3,-9.0
1162,20120308,100,-3.6,2.2,-9.9,6.4,7.4,-9.0
1163,20120309,100,-2.4,-0.6,-5.3,9.6,0.1,1.5
1164,20120310,100,-0.6,3.2,-3.6,7.1,6.8,0.8
1165,20120311,100,-6.3,-2.3,-9.0,3.0,11.1,0.0
1166,20120312,100,-7.6,-0.7,-11.2,1.5,11.1,0.0
1167,20120313,100,-4.0,1.3,-10.8,0.5,10.8,-9.0
1168,20120314,100,-1.2,1.4,-5.2,4.9,5.6,0.0
1169,20120315,100,-2.0,3.3,-9.2,1.6,10.6,-9.0
1170,20120316,100,2.5,7.7,-4.6,9.8,1.8,0.5
1171,20120317,100,2.9,5.7,1.4,9.5,1.4,4.0
1172,20120318,100,-0.9,3.2,-5.8,10.0,0.0,12.2
1173,20120319,100,-3.7,2.3,-12.3,3.1,8.5,0.1
1174,20120320,100,-2.3,3.6,-12.2,0.0,11.4,-9.0
1175,20120321,100,0.2,5.7,-8.9,2.4,11.2,-9.0
1176,20120322,100,3.3,9.2,-0.3,8.9,6.1,0.0
1177,20120323,100,-0.4,2.8,-1.5,10.0,0.0,31.5
1178,20120324,100,-2.0,-0.5,-4.2,6.6,7.1,4.7
1179,20120325,100,-2.5,0.3,-4.7,5.5,10.1,0.0
1180,20120326,100,-2.1,3.1,-12.9,0.0,11.8,-9.0
1181,20120327,100,2.3,6.6,-4.3,1.6,10.6,-9.0
1182,20120328,100,2.2,9.6,-2.7,2.3,9.6,-9.0
1183,20120329,100,6.0,10.7,-4.3,5.5,8.3,0.2
1184,20120330,100,7.6,10.5,3.1,9.4,3.0,4.5
1185,20120331,100,0.4,3.0,-2.6,5.9,5.0,0.0
1186,20120401,100,0.1,6.0,-4.8,0.0,11.2,-9.0
1187,20120402,100,3.9,12.0,-3.1,7.8,5.8,9.5
1188,20120403,100,-1.7,2.1,-3.4,9.4,0.1,55.2
1189,20120404,100,2.0,8.4,-6.2,3.0,10.9,-9.0
1190,20120405,100,1.7,5.7,-1.0,3.4,10.0,0.0
1191,20120406,100,-1.0,4.1,-3.0,5.4,9.3,0.5
1192,20120407,100,1.5,8.0,-4.7,0.9,12.1,-9.0
1193,20120408,100,8.7,14.4,1.9,1.8,10.8,0.0
1194,20120409,100,11.4,18.4,5.6,2.4,11.2,0.0
1195,20120410,100,9.3,16.3,1.6,8.8,0.3,1.0
1196,20120411,100,7.5,10.8,3.6,9.5,0.0,9.5
1197,20120412,100,6.1,9.4,2.4,5.6,7.1,-9.0
1198,20120413,100,6.3,13.1,0.4,8.1,0.6,-9.0
1199,20120414,100,9.6,20.3,-1.4,1.3,12.0,-9.0
1200,20120415,100,11.7,20.2,1.9,5.4,7.9,-9.0
1201,20120416,100,6.4,11.0,-0.4,6.4,6.5,-9.0
1202,20120417,100,5.8,12.5,-2.5,1.3,12.2,-9.0
1203,20120418,100,8.3,16.9,-0.9,4.5,11.7,-9.0
1204,20120419,100,7.3,12.8,1.8,7.5,7.6,-9.0
1205,20120420,100,6.4,10.5,4.3,8.3,5.4,-9.0
1206,20120421,100,4.7,8.4,3.3,10.0,0.0,42.5
1207,20120422,100,8.7,13.8,5.7,9.8,1.6,1.0
1208,20120423,100,11.4,17.1,5.8,6.3,6.0,0.4
1209,20120424,100,15.9,25.3,9.0,3.4,11.0,-9.0
1210,20120425,100,12.4,19.4,7.6,9.6,0.0,8.5
1211,20120426,100,8.6,12.5,4.0,3.9,10.6,1.0
1212,20120427,100,12.0,18.8,1.9,0.4,12.7,-9.0
1213,20120428,100,14.8,22.2,10.1,0.8,11.5,-9.0
1214,20120429,100,14.6,22.3,7.6,7.1,8.1,-9.0
1215,20120430,100,15.1,22.9,5.7,0.8,12.8,-9.0
1216,20120501,100,13.8,20.5,6.1,6.9,6.7,-9.0
1217,20120502,100,10.8,12.7,9.6,10.0,0.0,1.0
1218,20120503,100,10.1,12.9,9.1,9.3,0.1,6.0
1219,20120504,100,16.6,25.4,6.1,3.5,11.0,0.5
1220,20120505,100,14.4,20.4,9.2,4.5,12.2,-9.0
1221,20120506,100,12.7,18.8,3.2,1.5,12.7,0.5
1222,20120507,100,14.2,22.0,2.4,2.0,12.0,-9.0
1223,20120508,100,12.7,20.3,6.4,4.3,9.9,-9.0
1224,20120509,100,9.0,19.7,3.9,5.5,8.1,-9.0
1225,20120510,100,6.4,7.4,6.0,10.0,0.0,0.2
1226,20120511,100,6.3,7.1,5.7,10.0,0.0,1.0
1227,20120512,100,10.9,15.3,4.6,6.3,9.9,-9.0
1228,20120513,100,13.4,18.5,9.4,6.8,7.5,-9.0
1229,20120514,100,11.5,14.1,9.0,9.4,0.0,18.5
1230,20120515,100,14.2,18.8,10.6,6.3,10.7,0.1
1231,20120516,100,12.9,18.9,8.5,4.0,11.8,0.5
1232,20120517,100,7.7,13.8,3.6,6.9,6.4,4.5
1233,20120518,100,12.2,20.5,1.5,3.9,12.5,-9.0
1234,20120519,100,14.6,24.9,5.1,3.9,12.5,-9.0
1235,20120520,100,14.4,21.7,5.7,0.0,13.1,-9.0
1236,20120521,100,11.5,18.6,3.7,0.3,13.0,-9.0
1237,20120522,100,13.9,22.2,4.0,2.6,12.9,-9.0
1238,20120523,100,16.5,23.0,7.8,3.4,10.8,-9.0
1239,20120524,100,15.9,21.2,10.9,7.1,6.7,-9.0
1240,20120525,100,16.0,22.6,9.5,4.6,11.4,-9.0
1241,20120526,100,15.0,22.4,4.6,4.1,12.8,-9.0
1242,20120527,100,14.6,21.1,8.4,4.9,9.6,3.0
1243,20120528,100,10.9,12.8,8.7,10.0,0.0,-9.0
1244,20120529,100,14.4,23.9,10.2,9.5,4.6,0.0
1245,20120530,100,12.7,13.9,10.6,10.0,0.0,14.0
1246,20120531,100,13.0,18.5,9.5,8.4,4.5,10.0
1247,20120601,100,12.4,16.5,8.2,7.8,9.1,-9.0
1248,20120602,100,12.5,15.6,9.4,9.4,2.7,0.1
1249,20120603,100,15.1,20.2,10.3,7.1,10.4,-9.0
1250,20120604,100,17.3,23.3,9.7,5.1,10.1,0.2
1251,20120605,100,19.0,23.5,15.6,5.0,12.2,-9.0
1252,20120606,100,17.0,23.6,13.3,5.6,10.0,-9.0
1253,20120607,100,16.8,24.6,11.8,8.1,5.3,5.5
1254,20120608,100,17.0,22.5,13.2,8.8,3.6,-9.0
1255,20120609,100,14.0,19.8,10.7,8.5,4.4,-9.0
1256,20120610,100,16.7,22.8,9.8,7.9,8.2,1.0
1257,20120611,100,17.0,22.5,14.0,9.1,4.2,34.5
1258,20120612,100,14.2,15.9,13.2,10.0,0.0,3.0
1259,20120613,100,12.5,14.9,11.1,10.0,0.2,3.5
1260,20120614,100,12.2,15.3,10.4,10.0,0.8,0.0
1261,20120615,100,13.8,16.8,12.1,10.0,0.0,1.5
1262,20120616,100,16.1,20.5,13.2,7.9,9.4,1.5
1263,20120617,100,19.3,24.9,12.4,3.8,13.3,-9.0
1264,20120618,100,18.7,25.0,13.1,7.4,6.6,-9.0
1265,20120619,100,16.6,20.3,14.2,8.8,7.0,0.2
1266,20120620,100,16.6,21.1,14.0,7.4,11.2,0.5
1267,20120621,100,16.6,23.2,13.3,8.9,4.4,-9.0
1268,20120622,100,18.2,25.0,15.0,8.5,3.5,-9.0
1269,20120623,100,18.9,25.2,14.1,8.1,8.4,14.0
1270,20120624,100,15.5,18.5,10.8,9.0,0.1,-9.0
1271,20120625,100,14.4,16.9,9.7,8.9,0.5,6.0
1272,20120626,100,13.1,14.3,12.4,10.0,0.1,12.0
1273,20120627,100,13.0,14.7,12.1,10.0,0.0,4.0
1274,20120628,100,15.5,19.1,12.4,8.5,7.5,0.3
1275,20120629,100,19.1,23.4,13.6,8.3,7.3,-9.0
1276,20120630,100,20.1,23.5,17.5,9.9,0.0,17.0
1277,20120701,100,20.3,25.4,16.8,6.3,12.5,-9.0
1278,20120702,100,19.7,25.3,14.0,6.1,9.2,-9.0
1279,20120703,100,20.1,26.5,13.5,6.6,8.8,0.1
1280,20120704,100,22.0,25.7,18.6,6.3,10.8,-9.0
1281,20120705,100,20.2,24.3,18.5,10.0,0.1,3.0
1282,20120706,100,17.3,18.5,16.3,10.0,0.1,123.5
1283,20120707,100,17.1,22.0,13.1,7.0,6.3,2.5
1284,20120708,100,18.9,26.5,10.1,4.0,12.4,-9.0
1285,20120709,100,20.8,27.0,14.6,6.8,7.2,-9.0
1286,20120710,100,18.5,22.9,14.4,9.1,5.8,-9.0
1287,20120711,100,21.4,23.6,17.7,8.4,2.8,6.0
1288,20120712,100,20.3,25.1,17.5,8.3,9.1,-9.0
1289,20120713,100,18.7,22.8,17.7,9.6,1.6,14.0
1290,20120714,100,16.7,18.1,15.5,10.0,0.2,4.5
1291,20120715,100,16.1,17.3,15.4,10.0,0.1,77.5
1292,20120716,100,16.5,19.1,15.2,10.0,0.4,0.1
1293,20120717,100,19.0,24.3,16.0,9.6,3.1,-9.0
1294,20120718,100,19.9,23.1,16.7,9.9,1.9,2.5
1295,20120719,100,21.5,24.1,19.2,8.6,4.6,35.5
1296,20120720,100,21.4,25.7,17.5,6.9,9.1,-9.0
1297,20120721,100,19.6,26.1,16.8,8.0,7.7,-9.0
1298,20120722,100,21.5,26.5,16.4,8.0,5.2,-9.0
1299,20120723,100,23.1,24.8,20.8,8.9,2.0,-9.0
1300,20120724,100,23.4,27.7,19.9,6.8,7.2,-9.0
1301,20120725,100,23.6,29.5,19.6,4.8,12.3,-9.0
1302,20120726,100,24.0,29.7,19.2,3.9,12.6,-9.0
1303,20120727,100,23.9,27.8,20.5,4.4,12.5,-9.0
1304,20120728,100,23.2,28.5,18.6,4.5,11.4,-9.0
1305,20120729,100,24.4,28.9,20.0,4.6,12.6,-9.0
1306,20120730,100,24.3,28.9,21.3,5.6,10.7,-9.0
1307,20120731,100,24.2,29.4,20.0,6.4,11.7,-9.0
1308,20120801,100,22.3,26.7,18.4,7.6,9.6,-9.0
1309,20120802,100,21.3,23.8,20.4,9.9,0.2,0.3
1310,20120803,100,21.3,25.5,19.0,9.1,4.4,0.0
1311,20120804,100,21.7,26.9,17.0,6.5,10.9,-9.0
1312,20120805,100,23.2,30.7,17.0,3.0,12.5,-9.0
1313,20120806,100,21.5,25.8,17.4,7.6,4.3,0.2
1314,20120807,100,20.0,24.6,14.7,6.0,9.4,-9.0
1315,20120808,100,20.4,26.0,12.9,4.0,12.6,-9.0
1316,20120809,100,22.1,28.9,16.3,6.5,9.5,-9.0
1317,20120810,100,20.6,24.6,17.9,8.8,0.1,1.0
1318,20120811,100,21.1,27.2,16.1,7.1,8.2,-9.0
1319,20120812,100,21.1,27.5,18.0,9.4,3.4,60.0
1320,20120813,100,19.0,23.0,17.3,9.6,0.3,7.0
1321,20120814,100,19.4,23.5,12.8,7.1,7.5,0.5
1322,20120815,100,21.9,24.3,20.4,10.0,0.1,18.0
1323,20120816,100,19.5,21.7,17.9,10.0,0.1,9.5
1324,20120817,100,21.3,28.0,16.4,8.1,7.3,14.0
1325,20120818,100,22.9,27.5,19.3,8.5,2.0,0.5
1326,20120819,100,23.9,27.2,21.8,8.9,2.5,1.0
1327,20120820,100,22.5,24.7,21.1,10.0,0.0,6.5
1328,20120821,100,22.7,27.6,20.6,8.5,5.1,5.0
1329,20120822,100,19.6,22.4,16.5,9.9,0.3,30.0
1330,20120823,100,16.1,17.3,14.8,10.0,0.0,31.0
1331,20120824,100,15.5,16.4,14.8,10.0,0.0,2.5
1332,20120825,100,20.8,26.6,16.2,9.1,4.4,7.5
1333,20120826,100,21.4,28.2,17.4,7.0,8.1,-9.0
1334,20120827,100,19.6,21.3,15.4,8.5,0.1,2.5
1335,20120828,100,22.0,25.1,20.1,10.0,0.4,35.5
1336,20120829,100,21.5,24.4,19.8,8.3,4.8,0.5
1337,20120830,100,16.9,19.9,14.6,10.0,0.0,83.0
1338,20120831,100,15.9,20.5,13.9,9.1,1.7,9.5
1339,20120901,100,16.9,22.5,13.2,9.3,2.3,4.0
1340,20120902,100,17.5,21.3,15.0,8.4,2.4,-9.0
1341,20120903,100,18.3,25.7,14.1,5.6,8.5,-9.0
1342,20120904,100,18.2,23.1,14.4,9.8,4.8,3.5
1343,20120905,100,17.6,22.3,12.3,6.0,7.3,7.5
1344,20120906,100,14.7,21.4,8.4,2.6,12.2,-9.0
1345,20120907,100,15.2,21.8,9.2,8.0,8.6,-9.0
1346,20120908,100,15.6,18.5,14.1,9.3,0.3,41.0
1347,20120909,100,15.6,20.8,13.0,8.8,2.5,-9.0
1348,20120910,100,13.9,18.1,9.1,8.0,1.5,-9.0
1349,20120911,100,13.2,19.6,5.8,5.1,10.4,-9.0
1350,20120912,100,14.6,21.7,7.4,8.4,3.8,0.2
1351,20120913,100,16.9,20.9,14.5,9.9,1.3,0.2
1352,20120914,100,15.2,17.4,13.6,10.0,0.2,2.0
1353,20120915,100,14.2,16.0,12.6,10.0,0.4,0.5
1354,20120916,100,13.7,14.7,12.3,10.0,0.0,29.0
1355,20120917,100,14.1,15.2,12.8,10.0,0.0,70.5
1356,20120918,100,16.3,22.0,13.1,6.8,8.4,0.5
1357,20120919,100,14.7,18.1,11.3,6.0,8.4,0.0
1358,20120920,100,12.8,19.2,8.2,5.1,7.8,0.1
1359,20120921,100,12.4,19.9,5.9,6.3,5.9,-9.0
1360,20120922,100,13.1,19.7,8.4,6.5,8.5,-9.0
1361,20120923,100,11.6,18.4,5.5,4.9,10.8,-9.0
1362,20120924,100,11.0,17.9,3.2,4.9,11.2,-9.0
1363,20120925,100,12.6,19.7,7.8,5.5,9.4,-9.0
1364,20120926,100,12.0,19.7,4.6,7.6,7.3,-9.0
1365,20120927,100,12.4,16.3,7.9,9.3,1.6,-9.0
1366,20120928,100,13.2,19.4,8.4,7.9,6.4,2.5
1367,20120929,100,10.5,14.3,5.3,4.8,9.5,-9.0
1368,20120930,100,8.7,16.0,1.5,1.4,10.2,-9.0
1369,20121001,100,10.2,17.1,2.1,4.3,7.9,-9.0
1370,20121002,100,10.9,17.8,4.3,3.9,10.7,-9.0
1371,20121003,100,9.4,16.9,2.7,5.1,10.6,-9.0
1372,20121004,100,10.2,20.6,0.2,0.9,10.9,-9.0
1373,20121005,100,12.3,19.2,4.7,5.5,7.1,-9.0
1374,20121006,100,11.9,18.2,8.0,7.0,5.1,-9.0
1375,20121007,100,9.9,15.1,4.3,3.4,9.2,-9.0
1376,20121008,100,7.5,15.2,2.2,4.5,8.1,-9.0
1377,20121009,100,8.8,16.5,0.0,5.0,8.0,-9.0
1378,20121010,100,10.3,14.9,5.1,5.8,6.4,-9.0
1379,20121011,100,6.9,11.2,3.2,6.8,2.9,-9.0
1380,20121012,100,8.1,17.9,0.6,3.0,9.1,-9.0
1381,20121013,100,9.9,19.2,1.1,3.8,8.6,-9.0
1382,20121014,100,12.1,17.8,6.4,3.5,7.5,-9.0
1383,20121015,100,5.0,14.6,-1.0,2.1,9.3,-9.0
1384,20121016,100,9.9,19.0,-2.2,3.6,9.5,0.0
1385,20121017,100,9.1,12.9,2.9,5.1,5.4,1.5
1386,20121018,100,5.5,14.1,-3.9,0.0,10.7,-9.0
1387,20121019,100,9.2,15.5,5.1,1.5,10.3,-9.0
1388,20121020,100,11.1,16.0,4.2,2.3,8.4,-9.0
1389,20121021,100,12.5,20.6,5.2,2.3,10.2,-9.0
1390,20121022,100,9.8,15.8,4.0,7.4,0.1,15.0
1391,20121023,100,4.5,9.9,1.3,1.4,10.5,-9.0
1392,20121024,100,7.7,11.7,1.5,5.8,5.0,-9.0
1393,20121025,100,7.9,15.0,2.1,2.9,9.5,-9.0
1394,20121026,100,7.5,15.9,-0.2,6.1,8.5,-9.0
1395,20121027,100,9.2,14.1,2.8,10.0,0.0,10.0
1396,20121028,100,10.0,15.1,3.0,2.6,10.2,0.0
1397,20121029,100,6.3,12.5,0.6,6.8,5.7,-9.0
1398,20121030,100,3.9,7.1,1.2,7.0,2.2,0.2
1399,20121031,100,2.5,7.3,-0.4,6.1,5.3,-9.0
1400,20121101,100,0.8,4.9,-3.7,2.0,10.1,-9.0
1401,20121102,100,-0.5,8.4,-7.4,0.0,10.2,-9.0
1402,20121103,100,1.4,9.8,-6.0,0.5,9.9,-9.0
1403,20121104,100,5.2,9.6,-3.1,9.0,0.6,1.0
1404,20121105,100,5.6,8.1,2.4,7.5,5.7,4.0
1405,20121106,100,2.8,5.6,0.9,8.8,0.9,0.5
1406,20121107,100,3.2,5.5,1.1,5.1,4.2,-9.0
1407,20121108,100,3.9,7.7,-1.7,6.4,1.8,-9.0
1408,20121109,100,2.9,9.7,-5.1,7.3,5.8,0.3
1409,20121110,100,5.2,7.1,3.9,9.0,0.9,1.0
1410,20121111,100,6.0,11.7,0.5,8.9,1.0,16.5
1411,20121112,100,2.2,3.6,0.4,9.0,3.2,1.6
1412,20121113,100,0.5,3.0,-2.9,7.4,6.1,1.3
1413,20121114,100,-2.0,1.7,-4.5,2.3,9.7,0.0
1414,20121115,100,-1.3,4.4,-7.2,0.3,9.6,-9.0
1415,20121116,100,1.8,4.7,-1.4,6.1,5.1,1.0
1416,20121117,100,1.8,4.7,-2.2,5.1,8.5,0.5
1417,20121118,100,-0.5,5.8,-8.0,0.3,9.5,-9.0
1418,20121119,100,-0.9,2.2,-3.9,4.8,3.6,2.9
1419,20121120,100,-2.9,3.1,-8.0,1.4,9.3,-9.0
1420,20121121,100,-1.8,4.8,-11.0,4.5,7.9,-9.0
