,평균,평년,서울,부산,대구,광주,대전
2009/01/02,980,1236,1100,900,1000,900,1000
2009/01/05,960,1258,1100,900,900,900,1000
2009/01/06,960,1254,1000,900,900,1000,1000
2009/01/07,940,1245,900,900,900,1000,1000
2009/01/08,960,1235,1000,900,900,1000,1000
2009/01/09,960,1221,1000,900,900,1000,1000
2009/01/12,1000,1185,1000,1000,1000,1000,1000
2009/01/13,1000,1186,1000,1000,1000,1000,1000
2009/01/14,980,1186,900,1000,1000,1000,1000
2009/01/15,1000,1192,1000,1000,1000,1000,1000
2009/01/16,980,1205,1000,1000,900,1000,1000
2009/01/19,1020,1246,1200,1000,900,1000,1000
2009/01/20,1020,1264,1200,1000,900,1000,1000
2009/01/21,1060,1285,1200,1000,1100,1000,1000
2009/01/22,1120,1288,1300,1200,1100,1000,1000
2009/01/23,1200,1292,1400,1400,1100,1000,1100
2009/01/28,1200,1283,1400,1400,1100,1000,1100
2009/01/29,1140,1255,1200,1400,1000,1000,1100
2009/01/30,1120,1235,1200,1200,1000,1000,1200
2009/02/02,1080,1220,1000,1200,1000,1000,1200
2009/02/03,1000,1226,900,1000,1000,1000,1100
2009/02/04,980,1250,800,1000,1000,1000,1100
2009/02/05,1020,1262,900,1000,1000,1000,1200
2009/02/06,980,1274,800,1000,1000,1000,1100
2009/02/09,980,1296,900,1000,1000,900,1100
2009/02/10,980,1297,900,1000,1000,900,1100
2009/02/11,960,1306,900,1000,1000,900,1000
2009/02/12,980,1309,1000,1000,1000,900,1000
2009/02/13,960,1312,1000,1000,900,900,1000
2009/02/16,960,1358,1000,1000,900,900,1000
2009/02/17,960,1400,1000,1000,900,900,1000
2009/02/18,940,1437,900,1000,900,900,1000
2009/02/19,940,1468,1000,1000,900,900,900
2009/02/20,940,1489,1000,1000,900,900,900
2009/02/23,1000,1489,1200,1000,1000,900,900
2009/02/24,1020,1480,1200,1000,1000,900,1000
2009/02/25,980,1486,1000,1000,1000,900,1000
2009/02/26,1000,1488,1000,1000,1100,900,1000
2009/02/27,1000,1495,1000,1000,1100,900,1000
2009/03/02,980,1501,1000,1000,1000,900,1000
2009/03/03,980,1507,1000,1000,1000,900,1000
2009/03/04,1000,1525,1000,1000,1000,1000,1000
2009/03/05,980,1543,1000,1000,900,1000,1000
2009/03/06,980,1568,1000,1000,900,1000,1000
2009/03/09,980,1602,1000,1000,900,1000,1000
2009/03/10,980,1612,1000,1000,900,1000,1000
2009/03/11,980,1614,1000,1000,900,1000,1000
2009/03/12,980,1603,1000,1000,900,1000,1000
2009/03/13,980,1590,1000,1000,900,1000,1000
2009/03/16,900,1557,800,900,900,900,1000
2009/03/17,920,1533,900,900,900,900,1000
2009/03/18,920,1507,1000,900,900,900,900
2009/03/19,840,1475,1000,700,800,800,900
2009/03/20,800,1447,900,700,800,800,800
2009/03/23,820,1384,800,800,800,800,900
2009/03/24,880,1350,900,900,800,800,1000
2009/03/25,920,1310,1100,900,800,800,1000
2009/03/26,900,1274,1000,900,800,800,1000
2009/03/27,870,1249,900,900,800,800,950
2009/03/30,940,1183,900,1000,800,800,1200
2009/03/31,940,1167,900,1000,800,1000,1000
2009/04/01,940,1151,900,1000,800,1000,1000
2009/04/02,910,1134,850,1000,800,1000,900
2009/04/03,910,1120,850,1000,800,1000,900
2009/04/06,940,1108,900,1000,900,1000,900
2009/04/07,940,1098,900,1000,900,1000,900
2009/04/08,960,1080,900,1000,900,1000,1000
2009/04/09,940,1064,900,900,900,1000,1000
2009/04/10,920,1045,900,800,900,1000,1000
2009/04/13,920,989,1000,800,900,1000,900
2009/04/14,1000,966,1200,900,900,1000,1000
2009/04/15,960,944,1000,900,900,1000,1000
2009/04/16,1000,928,1200,900,900,1000,1000
2009/04/17,1060,914,1200,1100,1000,1000,1000
2009/04/20,1020,891,1000,1100,1000,1000,1000
2009/04/21,1140,891,1200,1200,1000,1100,1200
2009/04/22,1120,877,1000,1200,1200,1100,1100
2009/04/23,1120,867,1000,1200,1200,1100,1100
2009/04/24,1100,857,900,1200,1100,1100,1200
2009/04/27,1100,832,1000,1200,1000,1100,1200
2009/04/28,1040,812,1000,1100,1000,1100,1000
2009/04/29,1040,800,900,1100,1000,1100,1100
2009/04/30,1020,802,800,1100,1000,1100,1100
2009/05/04,1100,836,1000,1100,1000,1100,1300
2009/05/06,1100,842,1200,1100,1000,1100,1100
2009/05/07,1080,862,1100,1100,1000,1100,1100
2009/05/08,1080,878,1000,1100,1100,1100,1100
2009/05/11,1180,878,1200,1100,1100,1100,1400
2009/05/12,1220,874,1200,1200,1200,1100,1400
2009/05/13,1240,855,1300,1200,1200,1100,1400
2009/05/14,1220,847,1200,1200,1200,1100,1400
2009/05/15,1180,851,1200,1100,1100,1100,1400
2009/05/18,1180,842,1200,1200,1100,1100,1300
2009/05/19,1180,837,1200,1200,1100,1100,1300
2009/05/20,1210,831,1300,1200,1100,1100,1350
2009/05/21,1270,825,1350,1400,1100,1100,1400
2009/05/22,1270,821,1350,1400,1100,1100,1400
2009/05/25,1360,844,1400,1600,1200,1200,1400
2009/05/26,1380,853,1400,1600,1200,1200,1500
2009/05/27,1400,862,1500,1600,1200,1200,1500
2009/05/28,1360,863,1500,1600,1200,1200,1300
2009/05/29,1260,867,1500,1300,1100,1200,1200
2009/06/01,1440,919,1900,1500,1200,1200,1400
2009/06/02,1520,930,1900,1500,1200,1400,1600
2009/06/03,1620,931,1900,1800,1300,1400,1700
2009/06/04,1640,935,1800,1800,1300,1400,1900
2009/06/05,1600,933,1800,1800,1300,1400,1700
2009/06/08,1660,922,1700,1800,1500,1500,1800
2009/06/09,1680,910,1800,1800,1500,1500,1800
2009/06/10,1760,911,1800,1800,1800,1500,1900
2009/06/11,1760,896,1900,1800,1800,1500,1800
2009/06/12,1740,886,1800,1800,1800,1500,1800
2009/06/15,1640,882,1700,1600,1800,1500,1600
2009/06/16,1660,882,1900,1600,1800,1500,1500
2009/06/17,1520,878,1700,1400,1500,1500,1500
2009/06/18,1500,880,1600,1400,1500,1500,1500
2009/06/19,1620,871,1600,1700,1400,1700,1700
2009/06/22,1620,833,1600,1700,1400,1700,1700
2009/06/23,1720,825,1500,1900,1500,1800,1900
2009/06/24,1740,816,1500,1900,1600,1800,1900
2009/06/25,1740,806,1400,1900,1600,2000,1800
2009/06/26,1640,797,1300,1700,1600,2000,1600
2009/06/29,1680,773,1500,1700,1600,2000,1600
2009/06/30,1720,773,1800,1700,1600,1800,1700
2009/07/01,1600,771,1400,1700,1700,1700,1500
2009/07/02,1620,769,1500,1700,1700,1700,1500
2009/07/03,1540,765,1400,1700,1700,1500,1400
2009/07/06,1600,774,1600,1700,1700,1500,1500
2009/07/07,1620,786,1500,1700,1700,1500,1700
2009/07/08,1600,785,1400,1700,1700,1500,1700
2009/07/09,1580,791,1500,1500,1600,1500,1800
2009/07/10,1540,809,1500,1500,1500,1500,1700
2009/07/13,1580,881,1500,1700,1400,1500,1800
2009/07/14,1600,925,1600,1700,1400,1500,1800
2009/07/15,1640,937,1800,1700,1400,1500,1800
2009/07/16,1580,931,1600,1700,1400,1500,1700
2009/07/17,1540,927,1700,1500,1400,1500,1600
2009/07/20,1640,885,1900,1900,1400,1500,1500
2009/07/21,1640,884,1900,1900,1400,1500,1500
2009/07/22,1560,892,1500,1900,1400,1500,1500
2009/07/23,1540,910,1500,1900,1400,1500,1400
2009/07/24,1520,903,1500,1900,1400,1500,1300
2009/07/27,1560,911,1500,1900,1400,1500,1500
2009/07/28,1480,923,1600,1600,1300,1500,1400
2009/07/29,1480,930,1500,1600,1300,1500,1500
2009/07/30,1480,922,1500,1600,1300,1500,1500
2009/07/31,1400,917,1200,1600,1300,1500,1400
2009/08/03,1600,962,1600,2000,1300,1500,1600
2009/08/04,1620,980,1600,2000,1400,1500,1600
2009/08/05,1640,980,1500,2000,1400,1500,1800
2009/08/06,1660,992,1500,2000,1300,1500,2000
2009/08/07,1700,1025,1600,2000,1400,1500,2000
2009/08/10,1740,1071,1600,2000,1600,1500,2000
2009/08/11,1780,1067,1800,2000,1600,1500,2000
2009/08/12,1860,1079,1900,2000,1600,1500,2300
2009/08/13,1880,1093,1900,2000,1600,1500,2400
2009/08/14,1800,1088,1700,2000,1600,1500,2200
2009/08/17,1760,1122,1500,2000,1600,1500,2200
2009/08/18,1600,1131,1300,1800,1600,1500,1800
2009/08/19,1500,1151,1300,1600,1600,1500,1500
2009/08/20,1380,1186,1200,1400,1500,1400,1400
2009/08/21,1520,1204,1600,1500,1600,1400,1500
2009/08/24,1600,1223,1700,1500,1600,1700,1500
2009/08/25,1680,1219,1700,1700,1600,1700,1700
2009/08/26,1680,1189,1700,1700,1600,1700,1700
2009/08/27,1620,1181,1700,1500,1500,1700,1700
2009/08/28,1700,1189,1800,1500,1500,1700,2000
2009/08/31,1720,1201,1800,1800,1500,1700,1800
2009/09/01,1640,1189,1600,1800,1500,1500,1800
2009/09/02,1640,1197,1600,1800,1500,1500,1800
2009/09/03,1660,1216,1700,1800,1500,1500,1800
2009/09/04,1640,1218,1600,1800,1500,1500,1800
2009/09/07,1680,1255,1600,1800,1500,1500,2000
2009/09/08,1720,1256,1700,1800,1500,1500,2100
2009/09/09,1760,1263,1600,2000,1500,1500,2200
2009/09/10,1780,1254,1600,2000,1500,1500,2300
2009/09/11,1860,1244,1800,2000,1500,1500,2500
2009/09/14,1860,1282,1800,2000,1500,1500,2500
2009/09/15,1820,1289,1600,2000,1500,1500,2500
2009/09/16,1740,1285,1700,1800,1500,1700,2000
2009/09/17,1700,1280,1700,1800,1500,1700,1800
2009/09/18,1680,1281,1600,1800,1500,1700,1800
2009/09/21,1700,1302,1700,1800,1500,1700,1800
2009/09/22,1680,1288,1700,1600,1500,1700,1900
2009/09/23,1660,1275,1600,1600,1500,1700,1900
2009/09/24,1600,1271,1600,1600,1500,1700,1600
2009/09/25,1520,1258,1500,1600,1500,1500,1500
2009/09/28,1540,1185,1600,1600,1500,1500,1500
2009/09/29,1580,1188,1600,1600,1500,1500,1700
2009/09/30,1600,1201,1700,1600,1500,1500,1700
2009/10/01,1700,1206,1800,1700,1600,1500,1900
2009/10/05,1700,1241,1800,1700,1600,1500,1900
2009/10/06,1700,1237,1900,1700,1600,1500,1800
2009/10/07,1580,1231,1800,1500,1500,1500,1600
2009/10/08,1560,1232,1800,1500,1500,1500,1500
2009/10/09,1520,1226,1900,1500,1400,1500,1300
2009/10/12,1620,1199,1700,1800,1400,1500,1700
2009/10/13,1560,1179,1600,1800,1400,1500,1500
2009/10/14,1560,1171,1600,1800,1400,1500,1500
2009/10/15,1500,1175,1800,1500,1300,1500,1400
2009/10/16,1460,1171,1700,1500,1300,1400,1400
2009/10/19,1480,1180,1700,1500,1300,1400,1500
2009/10/20,1480,1189,1600,1500,1400,1400,1500
2009/10/21,1440,1197,1600,1300,1400,1400,1500
2009/10/22,1400,1196,1500,1300,1300,1400,1500
2009/10/23,1400,1194,1700,1300,1300,1200,1500
2009/10/26,1520,1160,1700,1600,1300,1200,1800
2009/10/27,1480,1137,1500,1600,1300,1200,1800
2009/10/28,1440,1115,1500,1500,1300,1200,1700
2009/10/29,1400,1103,1500,1500,1300,1200,1500
2009/10/30,1420,1093,1600,1500,1300,1200,1500
2009/11/02,1500,1074,1500,1500,1300,1400,1800
2009/11/03,1580,1071,1600,1500,1400,1600,1800
2009/11/04,1580,1072,1600,1500,1400,1600,1800
2009/11/05,1580,1071,1700,1500,1400,1600,1700
2009/11/06,1540,1071,1700,1500,1400,1600,1500
2009/11/09,1500,1072,1600,1500,1400,1600,1400
2009/11/10,1500,1055,1600,1500,1400,1600,1400
2009/11/11,1460,1045,1500,1500,1400,1500,1400
2009/11/12,1440,1042,1400,1500,1400,1500,1400
2009/11/13,1440,1043,1400,1500,1400,1500,1400
2009/11/16,1680,1050,2000,1800,1400,1500,1700
2009/11/17,1620,1061,1800,1600,1500,1500,1700
2009/11/18,1560,1072,1500,1600,1500,1500,1700
2009/11/19,1560,1085,1500,1600,1500,1500,1700
2009/11/20,1580,1088,1600,1600,1500,1500,1700
2009/11/23,1640,1091,1600,1800,1500,1500,1800
2009/11/24,1620,1090,1600,1800,1400,1500,1800
2009/11/25,1600,1086,1500,1800,1400,1500,1800
2009/11/26,1560,1078,1500,1800,1400,1500,1600
2009/11/27,1480,1071,1500,1600,1400,1500,1400
2009/11/30,1560,1059,1600,1600,1500,1500,1600
2009/12/02,1500,1061,1400,1600,1400,1500,1600
2009/12/03,1500,1058,1400,1600,1400,1500,1600
2009/12/04,1500,1061,1400,1600,1400,1500,1600
2009/12/07,1540,1092,1400,1600,1500,1500,1700
2009/12/08,1520,1094,1400,1600,1400,1500,1700
2009/12/09,1480,1100,1400,1500,1400,1500,1600
2009/12/10,1460,1120,1400,1500,1400,1500,1500
2009/12/11,1440,1119,1400,1500,1400,1500,1400
2009/12/14,1420,1101,1300,1500,1400,1500,1400
2009/12/15,1440,1116,1300,1500,1400,1500,1500
2009/12/16,1440,1128,1200,1500,1400,1500,1600
2009/12/17,1440,1125,1200,1500,1400,1500,1600
2009/12/18,1440,1118,1300,1500,1400,1400,1600
2009/12/21,1420,1119,1200,1500,1400,1400,1600
2009/12/22,1440,1113,1300,1500,1400,1400,1600
2009/12/23,1440,1115,1400,1500,1400,1400,1500
2009/12/24,1420,1113,1400,1400,1400,1400,1500
2009/12/28,1460,1100,1400,1400,1400,1400,1700
2009/12/29,1460,1095,1400,1400,1400,1400,1700
2009/12/30,1500,1102,1500,1400,1400,1500,1700
2009/12/31,1500,1106,1500,1400,1400,1500,1700
2010/01/04,1520,1140,1500,1400,1500,1500,1700
2010/01/05,1520,1137,1500,1400,1500,1500,1700
2010/01/06,1520,1136,1700,1400,1500,1500,1500
2010/01/07,1480,1133,1500,1400,1500,1500,1500
2010/01/08,1500,1133,1600,1400,1500,1500,1500
2010/01/11,1540,1113,1500,1700,1500,1500,1500
2010/01/12,1560,1110,1600,1700,1500,1500,1500
2010/01/13,1560,1114,1600,1700,1500,1500,1500
2010/01/14,1580,1114,1700,1700,1500,1500,1500
2010/01/15,1540,1117,1500,1700,1500,1500,1500
2010/01/18,1540,1136,1500,1700,1500,1500,1500
2010/01/19,1540,1142,1500,1700,1500,1500,1500
2010/01/20,1520,1148,1400,1700,1500,1500,1500
2010/01/21,1520,1170,1400,1700,1500,1500,1500
2010/01/22,1520,1184,1500,1700,1400,1500,1500
2010/01/25,1500,1196,1400,1700,1400,1500,1500
2010/01/26,1480,1190,1300,1700,1400,1500,1500
2010/01/27,1480,1193,1300,1700,1400,1500,1500
2010/01/28,1480,1191,1300,1700,1400,1500,1500
2010/01/29,1420,1185,1300,1500,1400,1400,1500
2010/02/01,1420,1168,1300,1500,1400,1400,1500
2010/02/02,1420,1167,1400,1500,1400,1400,1400
2010/02/03,1440,1171,1500,1500,1400,1400,1400
2010/02/04,1460,1175,1600,1500,1400,1400,1400
2010/02/05,1460,1175,1600,1500,1400,1400,1400
2010/02/08,1580,1171,1700,1700,1600,1400,1500
2010/02/09,1760,1166,1700,2000,1700,1600,1800
2010/02/10,1760,1162,1700,2000,1700,1600,1800
2010/02/11,1820,1158,2200,1800,1700,1600,1800
2010/02/12,1780,1151,2000,1800,1700,1600,1800
2010/02/16,1740,1144,1800,1800,1700,1600,1800
2010/02/17,2000,1151,3000,1800,1800,1600,1800
2010/02/18,2060,1149,2700,1800,2000,1800,2000
2010/02/19,2020,1154,2500,1800,2000,1800,2000
2010/02/22,1880,1164,2000,1800,2000,1800,1800
2010/02/23,1680,1166,1800,1600,1800,1600,1600
2010/02/24,1660,1162,1700,1600,1800,1600,1600
2010/02/25,1660,1172,1500,1800,1800,1600,1600
2010/02/26,1560,1180,1700,1500,1800,1400,1400
2010/03/02,1660,1214,1800,1800,1700,1500,1500
2010/03/03,1740,1223,1900,1800,1800,1500,1700
2010/03/04,1900,1237,2500,1800,1800,1700,1700
2010/03/05,1900,1247,2200,1800,1800,1800,1900
2010/03/08,1940,1289,2400,1800,1800,1800,1900
2010/03/09,1900,1291,2400,1800,1800,1800,1700
2010/03/10,1960,1301,2500,1800,1800,1800,1900
2010/03/11,2000,1306,2600,1800,1900,1800,1900
2010/03/12,1920,1296,2200,1900,1800,1800,1900
2010/03/15,1820,1273,1700,1900,1800,1800,1900
2010/03/16,1840,1268,1700,2000,1800,1800,1900
2010/03/17,1740,1247,1600,2000,1800,1600,1700
2010/03/18,1640,1215,1500,1700,1700,1600,1700
2010/03/19,1620,1187,1500,1700,1600,1600,1700
2010/03/22,1540,1138,1500,1400,1500,1600,1700
2010/03/23,1520,1138,1500,1400,1500,1500,1700
2010/03/24,1460,1127,1400,1400,1500,1300,1700
2010/03/25,1480,1105,1400,1400,1500,1400,1700
2010/03/26,1400,1091,1400,1400,1300,1200,1700
2010/03/29,1420,1041,1500,1400,1300,1200,1700
2010/03/30,1400,1037,1400,1400,1300,1200,1700
2010/03/31,1420,1033,1500,1400,1300,1200,1700
2010/04/01,1490,1029,1500,1500,1500,1200,1750
2010/04/02,1530,1014,1500,1500,1600,1300,1750
2010/04/05,1570,981,1600,1500,1600,1300,1850
2010/04/06,1730,985,2200,1600,1600,1400,1850
2010/04/07,1660,975,2000,1500,1600,1400,1800
2010/04/08,1700,954,2100,1500,1600,1500,1800
2010/04/09,1560,945,1600,1500,1600,1300,1800
2010/04/12,1640,910,1700,1600,1600,1500,1800
2010/04/13,1640,914,1600,1600,1600,1600,1800
2010/04/14,1640,908,1500,1600,1600,1600,1900
2010/04/15,1680,900,1800,1600,1600,1600,1800
2010/04/16,1640,888,1900,1500,1500,1500,1800
2010/04/19,1700,876,2200,1500,1500,1500,1800
2010/04/20,2080,879,2800,1700,1800,2000,2100
2010/04/21,2060,893,2300,1700,2200,2000,2100
2010/04/22,2060,892,2300,1700,2200,2000,2100
2010/04/23,1960,900,2000,1700,2000,2000,2100
2010/04/26,2080,881,2400,1700,2000,2000,2300
2010/04/27,2140,882,2600,1800,2000,2000,2300
2010/04/28,2140,868,2600,1800,2000,2000,2300
2010/04/29,2040,864,2200,1800,2000,2000,2200
2010/04/30,2100,871,2500,1800,2000,2000,2200
2010/05/03,2000,903,2000,1800,2000,2000,2200
2010/05/04,1980,913,2200,1800,1700,2000,2200
2010/05/06,1960,925,2200,1800,1700,2000,2100
2010/05/07,1940,952,2200,1700,1700,2000,2100
2010/05/10,2080,980,2200,1700,2100,2200,2200
2010/05/11,2160,990,2200,1900,2300,2200,2200
2010/05/12,2120,998,2000,1900,2300,2200,2200
2010/05/13,2200,997,2000,2000,2300,2500,2200
2010/05/14,2220,993,1900,2000,2500,2500,2200
2010/05/17,2220,979,2200,2000,2500,2500,1900
2010/05/18,2120,978,2200,2000,2200,2200,2000
2010/05/19,2080,981,2200,2000,2200,2000,2000
2010/05/20,2000,987,2000,2000,2000,2000,2000
2010/05/24,2080,995,2200,2000,2000,2000,2200
2010/05/25,2240,998,2200,2200,2300,2200,2300
2010/05/26,2240,998,2000,2200,2300,2300,2400
2010/05/27,2280,1003,2200,2200,2300,2300,2400
2010/05/28,2220,1005,1900,2200,2300,2300,2400
2010/05/31,2280,1022,2200,2200,2300,2300,2400
2010/06/01,2200,1034,2000,2200,2300,2300,2200
2010/06/03,2120,1046,2100,2200,2100,2100,2100
2010/06/04,2080,1056,2200,2000,2100,2100,2000
2010/06/07,2160,1037,2300,2000,2100,2100,2300
2010/06/08,2140,1026,2300,2000,2100,2000,2300
2010/06/09,2080,1005,2000,2000,2100,2000,2300
2010/06/10,2080,998,2000,2000,2100,2000,2300
2010/06/11,2080,992,2000,2000,2100,2000,2300
2010/06/14,2120,968,2200,2000,2100,2000,2300
2010/06/15,2120,969,2400,2000,2000,2000,2200
2010/06/16,2080,960,2200,2000,2000,2000,2200
2010/06/17,2040,950,2000,2000,2000,2000,2200
2010/06/18,2040,945,2000,2000,2000,2000,2200
2010/06/21,2040,924,2000,2000,2000,2000,2200
2010/06/22,2040,904,1800,2000,2200,2000,2200
2010/06/23,2040,904,1800,2000,2200,2000,2200
2010/06/24,2000,910,1800,2000,2200,2000,2000
2010/06/25,1960,907,1900,2000,2000,2000,1900
2010/06/28,2160,887,2200,2200,2200,2000,2200
2010/06/29,2100,885,2000,2200,2200,2000,2100
2010/06/30,1980,885,2000,2000,2000,2000,1900
2010/07/01,1940,882,1800,2000,2000,2000,1900
2010/07/02,1940,880,1800,2000,2000,2000,1900
2010/07/05,2000,863,1800,2100,2000,2000,2100
2010/07/06,2040,862,1800,2100,2200,2000,2100
2010/07/07,2020,868,1800,2100,2200,2000,2000
2010/07/08,2000,877,1700,2100,2200,2000,2000
2010/07/09,1960,885,1700,2100,2000,2000,2000
2010/07/12,2120,941,1700,2200,2200,2200,2300
2010/07/13,1960,988,1800,2000,2000,2000,2000
2010/07/14,1960,1034,1800,2000,2000,2000,2000
2010/07/15,1960,1048,1800,2000,2000,2000,2000
2010/07/16,1960,1039,1800,2000,2000,2000,2000
2010/07/19,1880,1059,1800,2000,1600,2000,2000
2010/07/20,1860,1062,1800,1900,1600,2000,2000
2010/07/21,1700,1051,1500,1700,1300,2000,2000
2010/07/22,1580,1043,1200,1700,1300,1800,1900
2010/07/23,1540,1055,1200,1600,1300,1800,1800
2010/07/26,1580,1026,1600,1600,1300,1700,1700
2010/07/27,1600,1039,1700,1600,1300,1700,1700
2010/07/28,1580,1044,1600,1600,1300,1700,1700
2010/07/29,1660,1050,1800,1700,1300,1700,1800
2010/07/30,1700,1054,1600,1700,1500,1700,2000
2010/08/02,1700,1057,1600,1700,1500,1700,2000
2010/08/03,1660,1079,1600,1500,1500,1700,2000
2010/08/04,1520,1088,1400,1400,1500,1500,1800
2010/08/05,1580,1088,1700,1500,1500,1500,1700
2010/08/06,1460,1095,1500,1400,1400,1300,1700
2010/08/09,1480,1184,1500,1400,1400,1400,1700
2010/08/10,1560,1187,1700,1400,1600,1400,1700
2010/08/11,1700,1185,2000,1400,1600,1600,1900
2010/08/12,1700,1194,1700,1700,1600,1600,1900
2010/08/13,1680,1200,1600,1700,1600,1600,1900
2010/08/16,1880,1195,1800,1800,1900,1800,2100
2010/08/17,1980,1197,1800,1900,2100,1800,2300
2010/08/18,2020,1201,2000,1900,2100,1800,2300
2010/08/19,2040,1211,2000,2000,2100,1800,2300
2010/08/20,2020,1224,1900,2000,2100,1800,2300
2010/08/23,2020,1251,2000,2000,2000,1800,2300
2010/08/24,2040,1265,2100,2000,2000,1800,2300
2010/08/25,2280,1275,2200,2300,2200,2200,2500
2010/08/26,2100,1274,2000,2100,2000,2200,2200
2010/08/27,2120,1279,2100,2100,2000,2200,2200
2010/08/30,2320,1320,2400,2200,2200,2200,2600
2010/08/31,2440,1323,2200,2200,2200,2800,2800
2010/09/01,2620,1324,2300,2400,2600,2800,3000
2010/09/02,2840,1315,2800,2600,3000,2800,3000
2010/09/03,2980,1324,3200,2700,3000,2800,3200
2010/09/06,3240,1380,3200,3000,3300,3300,3400
2010/09/07,3340,1391,3400,3200,3300,3300,3500
2010/09/08,3380,1394,3300,3200,3300,3500,3600
2010/09/09,3400,1401,3500,3200,3300,3500,3500
2010/09/10,3520,1402,3700,3200,3700,3500,3500
2010/09/13,3680,1401,3700,3400,3700,3600,4000
2010/09/14,3920,1421,3700,3700,4000,4200,4000
2010/09/15,4080,1442,4200,3700,4000,4200,4300
2010/09/16,4180,1463,4000,3900,4300,4200,4500
2010/09/17,4220,1452,4200,4000,4300,4400,4200
2010/09/20,4460,1459,4800,4000,4300,4400,4800
2010/09/24,4460,1445,4800,4000,4300,4400,4800
2010/09/27,5160,1387,5400,4400,4600,5400,6000
2010/09/28,4980,1359,4500,4400,4600,5400,6000
2010/09/29,4640,1369,4300,4200,4300,5400,5000
2010/09/30,4400,1390,4000,4200,4300,4800,4700
2010/10/01,4120,1404,4000,4200,3900,4000,4500
2010/10/04,4020,1432,4200,3800,3900,4000,4200
2010/10/05,4000,1441,4200,3800,3900,4000,4100
2010/10/06,3760,1445,4000,3600,3600,3800,3800
2010/10/07,3500,1429,3500,3400,3600,3500,3500
2010/10/08,3320,1426,3800,3200,3300,3200,3100
2010/10/11,3180,1406,4000,3000,3000,3000,2900
2010/10/12,2880,1383,3500,2800,2600,2800,2700
2010/10/13,2880,1361,3500,2800,2600,2800,2700
2010/10/14,2720,1355,3300,2600,2400,2800,2500
2010/10/15,2660,1351,3000,2600,2400,2600,2700
2010/10/18,2780,1337,3300,2600,2400,2600,3000
2010/10/19,2920,1340,3300,2800,2600,2600,3300
2010/10/20,2980,1338,3000,2800,2800,3000,3300
2010/10/21,3020,1339,3200,2800,2800,3000,3300
2010/10/22,2940,1341,3200,2800,2800,3000,2900
2010/10/25,2960,1326,3400,2800,3300,2800,2500
2010/10/26,2820,1313,3200,2800,2800,2800,2500
2010/10/27,2980,1293,3400,2900,2800,2800,3000
2010/10/28,2800,1281,3000,2700,2800,2700,2800
2010/10/29,2780,1274,3200,2700,2800,2700,2500
2010/11/01,2680,1264,3000,2700,2500,2700,2500
2010/11/02,2780,1271,3200,2800,2500,2900,2500
2010/11/03,2820,1283,3000,2800,2700,2900,2700
2010/11/04,2780,1298,3000,2800,2500,2900,2700
2010/11/05,2700,1306,3000,2700,2500,2600,2700
2010/11/08,2740,1304,3200,2700,2500,2600,2700
2010/11/09,2780,1296,3400,2700,2500,2600,2700
2010/11/10,2940,1272,3400,2700,2800,2900,2900
2010/11/11,3000,1257,3300,2800,3100,2900,2900
2010/11/12,3000,1265,3400,2800,3100,2800,2900
2010/11/15,2940,1281,3200,2800,3100,2800,2800
2010/11/16,2860,1283,3200,2800,2700,2800,2800
2010/11/17,2820,1298,3000,2800,2700,2800,2800
2010/11/18,2820,1312,3000,2800,2700,2800,2800
2010/11/19,2820,1324,3000,2800,2700,2800,2800
2010/11/22,2600,1353,2600,2600,2500,2500,2800
2010/11/23,2600,1351,2600,2600,2300,2500,3000
2010/11/24,2540,1343,2400,2500,2300,2500,3000
2010/11/25,2700,1331,2500,2600,2600,3000,2800
2010/11/26,2680,1320,2400,2600,2600,3000,2800
2010/11/29,2640,1268,2400,2500,2200,3000,3100
2010/11/30,2700,1279,2600,2600,2200,3000,3100
2010/12/01,2700,1273,2600,2600,2200,3000,3100
2010/12/02,2560,1277,2400,2600,2200,2800,2800
2010/12/03,2480,1283,2400,2600,2200,2600,2600
2010/12/06,2480,1299,2400,2600,2200,2600,2600
2010/12/07,2460,1320,2500,2600,2000,2600,2600
2010/12/08,2440,1321,2500,2500,2000,2600,2600
2010/12/09,2420,1323,2500,2500,2000,2600,2500
2010/12/10,2420,1335,2500,2500,2000,2600,2500
2010/12/13,2280,1313,2500,2300,2000,2300,2300
2010/12/14,2280,1313,2500,2300,2000,2300,2300
2010/12/15,2280,1321,2500,2300,2000,2300,2300
2010/12/16,2280,1331,2500,2300,2000,2300,2300
2010/12/17,2320,1329,2500,2300,2000,2300,2500
2010/12/20,2380,1340,2500,2400,2200,2300,2500
2010/12/21,2380,1343,2500,2400,2200,2300,2500
2010/12/22,2360,1342,2400,2400,2200,2300,2500
2010/12/23,2340,1346,2500,2400,2000,2300,2500
2010/12/24,2340,1349,2500,2400,2000,2300,2500
2010/12/27,2580,1345,2700,2600,2400,2500,2700
2010/12/28,2580,1328,2700,2600,2400,2500,2700
2010/12/29,2580,1323,2700,2600,2400,2500,2700
2010/12/30,2580,1330,2500,2500,2400,2500,3000
2010/12/31,2900,1334,2800,2800,2800,2800,3300
2011/01/03,2880,1361,2700,2800,2800,2800,3300
2011/01/04,3120,1372,2700,2800,2900,4000,3200
2011/01/05,3020,1372,2700,2800,2900,3500,3200
2011/01/06,3220,1373,3200,3100,2900,3500,3400
2011/01/07,3420,1371,3500,3300,3300,3500,3500
2011/01/10,3420,1371,3500,3300,3300,3500,3500
